fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,days_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,curr_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_non,year
106194010,american recovery center,01jul2012,30jun2013,365,audited,excl. ind. audit adj.,los angeles,11,917,non-profit,specialty,comparable,,(909) 865-2336,2180 west valley blvd,pomona,91768,celia aragon,administrator,,"behavioral health services, inc",meghan paustian,"behavioral health services, inc.",0,,,,156,156,77,0,0,0,0,21869,0,0,0,6195,28064,0,0,0,0,1150,0,0,0,211,1361,0,0,156,0,0,0,0,0,28064,0,0,0,0,0,1361,0,0,0,49.3,49.3,20.6,20.6,0,0,0,0,0,0,0,2922,0,0,0,1870,4792,0,0,0,0,0,0,0,0,0,0,0,0,5239818,84536,0,5155282,9509,5065922,98869,0,0,0,0,98869,4936279,303539,0,0,0,0,0,4169454,0,0,0,766825,4936279,0,0,0,0,230980,0,0,0,72559,303539,0,0,0,0,0,84536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4315898,0,0,0,839384,0,0,0,0,0,0,1924287,230614,0,0,0,0,0,1038669,173686,1200930,497736,2090744,535187,0,449368,460184,847020,117601,39458,36606,223639,266115,4870434,0,2531892,0,140,0,7402466,5325726,0,0,2076740,7402466,1596383,945057,0,3033075,67162,4186980,1655088,0,0,0,0,0,2224006,0,62,12,116868,14607,131475,0,0,16859,6237,6858,18648,0,20469,15384,30148,0,2265,68574,8532,0,0,24426,7447,7889,0,75546,9719,0,0,27899,8668,9643,0,2013
106190034,antelope valley hospital,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,los angeles,11,901,district,general,comparable,,(661) 949-5000,1600 west avenue j,lancaster,93534,dennis m. knox,ceo,www.avhospital.org,antelope valley hospital district,jaycee lin,"essential consulting, llc",2,05-0056,hsc30056f,zzt30056f,420,399,281,27414,10210,15454,14414,2122,18289,968,1798,2707,93376,3822,2537,3710,4020,582,5070,243,446,663,21093,390,30,0,0,0,0,90819,2557,0,0,0,0,20517,576,0,0,0,0,60.9,64.09999999999999,4.4,4.4,32,9978,5086,15484,6814,25355,53030,5773,33285,10637,2322,19076,171776,101382,8832,7227,63566,0,13,744267,403476,6815,3480,3470,2028,1286523821,950154252,0,336369569,5687181,340295537,1761213,3371624,1809485,0,0,3323352,298716825,162362863,825444133,238716122,127213690,128789915,135931173,20545914,212557373,10478373,16337545,27717872,918287977,58527380,37716986,30990385,80942970,11747418,123456011,6575379,7373,18271942,368235844,209312773,122471283,108590011,148711802,-5486184,29318720,255307136,12957653,34177600,0,23540480,0,11252978,0,0,0,0,87930729,42459393,50773942,66880972,2962950,80706248,4096099,0,559236,0,0,0,418624,0,0,76642586,29809883,109660500,0,0,0,0,48711846,10110490,35010129,30350103,154191025,48626004,11848135,17305546,55916700,10831315,11871399,3961423,4499092,5441228,15803670,120334936,17076090,118512471,48514557,57535685,0,361973739,58065327,0,190727732,113180680,361973739,7526865,46325451,0,131491687,157953764,312302250,193789779,0,0,0,197420292,6692560,0,0,1990,822,3690535,523767,4214302,389,0,179063,698422,1218634,2994,412489,622137,334387,147476,74933,0,1069171,346281,936363,0,789589,234193,314938,0,1241910,397082,1078524,0,870495,264614,361677,0,2013
106364231,arrowhead regional medical center,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,san bernardino,12,1209,city/county,general,comparable,teaching,(909) 580-1000,400 n pepper ave,colton,92324,richard pitts,ceo,,county of san bernardino,vere l. williams,arrowhead regional medical center,2,05-0245,hsc30245w,zzt30245f,456,436,356,14216,3435,41179,16189,21182,9495,0,8458,8654,122808,2323,632,6997,4084,4236,1724,0,2216,1785,23997,366,90,0,0,0,0,103818,18990,0,0,0,0,19821,4176,0,0,0,0,73.8,77.2,5.1,5.1,23,4818,2133,32564,7846,47936,72667,80655,16468,0,43291,19259,320686,122149,204112,3994,0,578,14,740115,408750,6344,6060,1790,777,1389142381,955306780,77001,433912602,75503913,468581511,40835004,14335680,571692,0,0,54598992,279293877,172137505,937710999,105235318,49906201,253143082,122457947,142359431,91006900,0,70073318,54491334,888673531,34668098,8511497,76587729,80652369,157997068,43062152,0,79020265,19969672,500468850,101823825,41424573,198911218,177073770,-67231418,213713879,37912491,0,88514407,0,163164035,0,0,0,77001,0,0,38079591,16993125,144787411,79377147,86642620,53229501,0,0,14803207,23832750,0,13986259,0,0,0,86149227,42606088,112720037,2155561,2220809,0,28195000,70839807,16950924,71239918,35504140,178570195,52784291,35378256,7162021,61277389,56524881,23520526,5085615,4175822,24469456,19633059,231683964,29912273,412953376,1388821,0,0,675938434,197897920,0,404799380,73241134,675938434,78489296,227897568,-188591774,543228704,147103610,715123787,302170411,0,4196526,414721214,425794380,20995000,17165597,11520297,2788,1055,5168091,702588,5870679,296,154,272857,1132108,1532501,181163,439225,766815,424267,347977,41376,29802,1515087,770262,850800,355286,893113,317805,465738,0,1689338,871370,974547,380743,1029756,378513,546412,0,2013
106400466,arroyo grande community hospital,01jul2012,09jan2013,193,audited,excl. ind. audit adj.,san luis obispo,8,801,non-profit,general,comparable,,(805) 489-4261,345 south halcyon road,arroyo grande,93420,charles cova,ceo,www.arroyograndehospital.org,dignity health,james r. saurenmann,saurenmann & associates,0,05-0016,hsc30016j,zzt40016h,67,67,35,3989,252,175,339,125,433,748,0,106,6167,787,64,42,89,37,107,184,0,19,1329,53,0,0,14,0,0,3846,0,0,2321,0,0,1140,0,0,189,0,0,47.7,47.7,4.6,4.6,0,0,0,9351,1500,727,5179,797,1672,9365,61,3811,32463,24590,0,0,11122,0,3,88005,39791,459,284,0,0,149280746,119923784,48802,29405764,582495,32173522,-2185263,78472,27600,0,0,-2134391,31898238,16506727,100875781,49552673,3464667,1774605,4083306,1639698,8396998,15199117,0,2167544,86278608,21512530,4061899,1133593,7371415,1489217,4073182,17519462,78969,5761871,63002138,63462814,5822462,2182178,11233127,0,1899960,5735266,19217044,6731245,0,1816794,0,1822894,0,0,0,48802,7355331,1682987,716315,194655,1228944,5202204,11646864,0,1378464,0,1002970,0,6682,0,0,6019241,2406353,10138298,0,0,0,0,4959943,1526264,5367976,1755447,10284758,6284901,1601603,265987,4417908,5066466,1245426,156678,359070,1108161,1382564,24346721,0,18990096,243201,4586368,167488,48333874,17538247,686768,39881295,-9772436,48333874,6218786,47706641,-39458149,6789967,20670904,33720388,14730292,0,5835198,1967529,41925727,2044432,5573330,39763697,199,73,367914,51187,419101,118,0,42457,75963,134250,0,17634,56841,25148,9957,381,5283,102696,51059,95732,0,47841,25584,45002,0,119670,57812,109530,0,53597,28013,50479,0,2013
106400683,atascadero state hospital,01jul2012,30jun2013,365,audited,excl. ind. audit adj.,san luis obispo,8,801,state,specialty,state,,(805) 468-2000,10333 el camino real,atascadero,93423-7001,linda persons,executive director,www.dsh.ca.gov/atascadero,state of california,vu tran,department of developmental services,0,,,,1275,1185,1052,2,0,0,0,0,134160,0,0,250299,384461,2,0,0,0,0,423,0,0,732,1157,0,350,0,0,925,0,0,72279,0,0,312182,0,0,218,0,0,939,0,82.59999999999999,88.90000000000001,332.3,331.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442325666,0,0,442325666,0,418754371,23571295,0,0,0,0,23571295,398491475,0,43834191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
106494048,aurora behavioral healthcare - santa rosa,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,sonoma,3,401,investor,psychiatric,comparable,,(707) 800-7700,1287 fulton rd,santa rosa,95401,ken meibert,ceo,aurorasantarosa.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,,,,95,63,21,0,0,0,0,534,0,278,77,4,893,0,0,0,0,52,0,57,8,1,118,0,95,0,0,0,0,0,893,0,0,0,0,0,118,0,0,0,0,2.6,3.9,7.6,7.6,0,0,0,0,5,0,0,0,0,154,28,0,187,0,0,0,0,0,0,0,0,0,0,0,0,1915500,941045,0,974455,8820,3934122,-2950847,0,0,0,0,-2950847,1786000,129500,0,0,0,0,0,1068000,0,556000,156000,6000,1786000,0,3500,0,0,0,0,107800,18200,0,129500,0,1575,0,0,0,469000,0,269270,3000,0,174200,0,24000,0,0,0,0,0,1925,0,0,599000,0,371530,0,2000,0,0,0,0,0,0,759857,123429,0,0,0,0,0,793710,293632,1869392,94102,2290627,352414,381109,1953,216805,319035,6954,1728,6307,40497,316693,976037,0,99409,0,0,0,1075446,4724758,0,0,-3649312,1075446,221546,808644,-141930,0,95410,106363,6954,0,0,0,0,0,0,2484303,46,10,90040,6561,96601,68,0,14116,10949,9380,5486,6386,36826,6897,0,0,0,22506,1000,0,0,13970,31589,20975,0,26322,1065,0,0,15018,32239,21957,0,2013
106190163,aurora charter oak,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,los angeles,11,915,investor,psychiatric,comparable,,(626) 966-1632,1161 east covina boulevard,covina,91724,todd a smith,ceo,aurorabehavioral.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,05-4069,,,134,134,131,13380,4580,6345,0,2461,1093,16342,1681,1233,47115,1273,669,1158,0,420,161,2483,442,217,6823,0,134,0,0,0,0,0,47115,0,0,0,0,0,6823,0,0,0,0,96.3,96.3,6.9,6.9,0,0,0,8716,1292,0,0,0,159,5145,10,56,15378,0,0,0,0,0,0,0,0,0,0,0,0,76055289,39872587,0,36182702,203819,28843876,7542645,0,0,0,0,7542645,68733836,7321453,0,20160251,6816135,9495911,0,3654750,8131176,16289814,2800750,1385049,68733836,4126080,629599,0,0,0,88070,2446344,4051,27309,7321453,10904586,3384115,3250025,0,0,2225585,3598158,10408658,1309697,0,3582938,0,1208825,0,0,0,0,12456968,4012035,5467749,0,1429165,4615682,8166208,0,34895,0,0,0,0,0,0,10248296,927961,0,0,0,0,0,4992438,2832971,6354402,3487808,15341969,3161961,696179,394467,2227764,2278289,279771,2822105,216736,0,1424635,8719969,0,1214578,408647,804844,0,11148038,2541544,0,0,8606494,11148038,2327360,4028387,0,0,1320351,3200281,1985703,0,0,0,0,0,1180234,0,322,161,601132,67796,668928,68,0,53001,73897,116046,87604,130454,93196,46934,0,0,0,338951,16582,0,0,90690,84465,70444,0,374871,19084,0,0,98088,93696,83189,0,2013
106190462,aurora las encinas hospital,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,los angeles,11,911,investor,psychiatric,comparable,,(626) 795-9901,2900 e del mar,pasadena,91107-4375,jerry conway,ceo,lasencinashospital.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,05-4078,,hsp34078g,118,96,69,11928,694,546,0,304,4653,5773,89,1042,25029,1163,133,133,0,99,1675,978,34,127,4342,0,118,0,0,0,0,0,25029,0,0,0,0,0,4342,0,0,0,0,58.1,71.40000000000001,5.8,5.8,0,0,0,5133,408,0,0,0,255,6147,3,267,12213,0,0,0,0,0,0,0,0,0,0,0,0,42525445,18944999,0,23580446,519674,22138989,1961131,142980,0,0,0,2104111,34500400,6296000,1729045,13752310,950155,900050,0,453000,12803035,3989880,711885,2669130,36229445,2592000,205920,0,0,0,162560,3193760,1807,139953,6296000,7178961,496224,468041,0,0,280489,4927147,2222972,781808,0,713692,0,1875665,0,0,0,0,8853775,659851,414306,0,172511,7944162,4931852,0,603989,0,0,0,0,0,0,7199961,1000510,451722,0,0,0,0,3814065,2163037,5568341,1941353,11658015,1965494,750482,1030516,1505820,1192131,228366,1375557,138724,0,2293884,4133299,0,811945,10196,0,0,4955440,4511547,0,0,443893,4955440,462226,4745120,-1225420,0,965534,2331344,1519399,0,0,0,0,0,0,2511485,219,99,423234,33022,456256,26,0,42867,93246,80265,37625,88272,71935,9024,0,0,0,249353,24985,0,0,52080,39873,56943,0,263980,27017,0,0,59640,43577,62042,0,2013
106374024,aurora san diego,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,san diego,14,1412,investor,psychiatric,comparable,,(858) 487-3200,11878 avenue of industry,san diego,92128,jim plummer,ceo,aurorasandiego.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,05-4095,,hsm34095h,80,80,72,2313,1068,2657,0,42,7207,10949,77,116,24429,261,131,479,0,8,499,1830,24,26,3258,0,80,0,0,0,0,0,24429,0,0,0,0,0,3258,0,0,0,0,83.7,83.7,7.5,7.5,0,0,0,1314,201,0,0,0,1639,10322,0,212,13688,0,0,0,0,0,0,0,0,0,0,0,0,44225340,20681384,0,23543956,34001,20038650,3539307,2702,0,0,0,3542009,36665340,7560000,0,3469580,1606740,3985660,0,63000,10810580,16432700,115500,181580,36665340,631200,104480,0,0,0,999680,5716640,0,108000,7560000,1870586,857634,1663400,0,0,37900,4726043,10345538,426831,0,549759,0,203693,0,0,0,0,1872626,853463,1927296,0,25100,7078550,11762050,0,24871,0,0,0,0,0,0,5736533,1755854,0,0,0,0,0,3940511,1804114,4562255,2239383,10702126,1986409,821288,302482,1589297,1504639,225002,1680991,166059,819,1059538,4219403,0,797034,196859,0,0,5213296,1475368,0,0,3737928,5213296,967120,4135135,-1228680,0,638237,2094282,1297248,0,0,0,0,0,0,54616,203,87,389486,32387,421873,19,0,37245,92722,52418,17204,111211,47702,30984,0,0,0,171778,37461,0,0,62144,49483,68620,0,182612,40251,0,0,66836,56299,75875,0,2013
106560203,aurora vista del mar hospital,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,ventura,10,809,investor,psychiatric,comparable,,(805) 653-6434,801 seneca street,ventura,93001,mayla krebsbach,ceo,vistadelmarhospital.com,signature healthcare,lilian gong,"gong nashed pascoe, inc.",0,05-4077,,hsp34077f,87,87,65,5659,455,3008,0,3125,43,11161,84,92,23627,656,67,574,0,514,7,2013,23,18,3872,0,87,0,0,0,0,0,23627,0,0,0,0,0,3872,0,0,0,0,74.40000000000001,74.40000000000001,6.1,6.1,0,0,0,534,204,0,0,0,1,2384,6,10,3139,0,0,0,0,0,0,0,0,0,0,0,0,40134430,20351486,0,19782944,56874,16134103,3705715,0,0,0,0,3705715,37371416,2209441,553573,9034200,761700,4681175,0,5146125,80225,17746150,284256,167319,37901150,382560,146080,0,0,0,480,1697120,664,6376,2233280,4192699,480144,2967869,0,0,2823631,38436,8852548,467922,0,284920,0,243317,0,0,0,0,4769553,427636,1711309,0,2311367,42269,10497473,0,23337,0,0,0,0,0,0,5511310,238451,146267,0,0,0,0,3364415,1388319,3672063,1813278,8635912,1655257,191409,116169,1472101,1475358,117441,1403016,144718,0,922722,3754504,0,760224,34768,0,0,4549496,1653632,0,0,2895864,4549496,1099517,3463967,-997974,0,492295,1709881,949657,0,0,0,0,0,0,185950,169,94,325290,27671,352961,7,0,46011,14051,60701,54082,80201,34622,34149,0,0,1473,196443,4777,0,0,49186,17732,57152,0,210025,5581,0,0,55724,19500,62131,0,2013
106154101,bakersfield heart hospital,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,kern,9,617,investor,specialty,comparable,,(661) 316-6075,3001 sillect avenue,bakersfield,93308,david veillette,ceo,bakersfieldhearthospital.com,cardiovascular care group,kevin seeley,"steve clark & associates, inc.",0,05-0724,,hsp30724f,47,47,47,10571,1468,958,0,0,2280,766,93,509,16645,2475,344,224,0,0,534,179,22,119,3897,47,0,0,0,0,0,16645,0,0,0,0,0,3897,0,0,0,0,0,97,97,4.3,4.3,0,0,0,8348,2403,783,0,0,3357,1185,27,1030,17133,20181,0,0,0,0,2,86435,35304,555,228,0,0,393135240,321394653,0,71740587,2604644,74232053,113178,941753,339172,0,0,715759,66581292,36456774,290097174,162809238,22609131,14751476,0,0,35117767,11804852,1441323,7829713,256363500,66643099,19181385,6252616,0,0,26792222,9457467,221585,8223366,136771740,181051098,32975122,8228359,0,0,0,54416766,19119404,23465825,0,1662908,0,475171,0,0,0,0,33931848,6180366,12775733,0,0,3589526,802243,0,14460871,0,0,0,2194,0,0,12502487,4766349,27272021,0,0,0,0,9093763,3922345,11341437,5333651,23309680,8351279,1094617,8144018,13922133,8386826,3567004,490159,355156,1850945,4760236,23454498,3500000,44778264,300486,5947882,0,77981130,12568743,0,32132217,33280170,77981130,4558348,52843379,-38079904,34149999,13194110,49564109,4785845,0,3734540,0,34589540,2457323,0,30855000,324,174,665768,54328,720096,317,0,49150,178260,230515,1872,82000,67199,2062,7605,47105,0,239644,71374,192115,0,30337,50043,82255,0,258792,75956,208889,0,32729,52354,91376,0,2013
106150722,bakersfield memorial hospital,01jul2012,30jun2013,365,audited,excl. ind. audit adj.,kern,9,617,non-profit,general,comparable,,(661) 327-4647,420 34th street,bakersfield,93302,jon von boening,president/ceo,www.chwhealth.org,dignity health,catherine matsuda,"healthquest consulting, inc.",0,05-0036,,zzt30336f,418,418,197,17091,6450,10607,16626,257,1285,10037,1164,1996,65513,3285,1664,1731,4955,60,605,3007,304,502,16113,418,0,0,0,0,0,65513,0,0,0,0,0,16113,0,0,0,0,0,42.9,42.9,4.1,4.1,0,0,0,26281,14877,6764,35477,884,1288,30854,3562,10563,130550,72574,33241,0,30115,233,11,511876,326924,4833,4330,2768,960,1282796931,970346971,12690258,325140218,5614161,306084604,24669775,7850226,469368,0,0,32050633,342605646,110406824,829784461,247836595,113905167,121812383,198065674,4640611,13454553,165189921,18723450,20101880,903730234,76387525,43006456,19424118,102383446,2611209,6507081,89691228,10729907,28325727,379066697,254536506,126477777,71576163,263539869,0,6224929,13831248,181015478,19251469,0,29537451,0,4356081,0,0,0,12690258,68561951,30433846,69660338,36909251,1026891,6130386,86555929,6359,25855267,0,0,0,6780553,0,0,73539665,15550547,80849243,2227817,0,563020,961495,49579636,7296859,62831146,12685176,91244190,53379749,8325187,3803470,44244041,49440734,7668859,2009614,4236000,4453485,37279275,225983004,35882600,106873202,16460949,30930478,0,416130233,52745889,0,70755816,292628528,416130233,133457376,157106895,-124045832,180043763,95307128,284767467,177894265,0,0,73443465,77185836,6430020,0,1910645,1395,519,2460960,472442,2933402,694,0,153361,673981,866221,8896,173866,346396,207243,0,30996,0,862172,142143,574775,21943,458037,129460,272430,0,1071718,167170,686246,25283,520177,147827,314981,0,2013
106364121,ballard rehabilitation hospital,01jul2012,30jun2013,365,audited,incl. ind. audit adj.,san bernardino,12,1209,investor,general,comparable,,(619) 260-8300,1760 w. 16th st.,san bernardino,92411,robert herrick,ceo,www.ballardrehab.com,vibra healthcare,james t. walmsley,vibra healthcare,0,05-3037,,,60,60,60,6123,729,3114,2064,0,0,2732,0,0,14762,516,55,176,132,0,0,175,0,0,1054,0,0,0,60,0,0,0,0,0,14762,0,0,0,0,0,1054,0,0,67.40000000000001,67.40000000000001,14,14,0,0,0,3491,380,148,2077,0,0,8536,0,0,14632,0,14632,0,0,0,0,0,0,0,0,0,0,37252678,14780595,0,22472083,36814,19919266,2589631,6913,0,0,0,2596544,17304367,3747160,16201151,15463210,1590944,5868289,4555626,0,0,6027449,0,0,33505518,970125,98065,27012,519042,0,0,2132916,0,0,3747160,4273354,504694,2698324,2588206,0,0,0,4479993,236024,0,0,0,0,0,0,0,0,11923957,1184315,3196977,2486462,0,0,3680372,0,0,0,0,0,6913,0,0,5530818,1889778,3611508,0,0,0,0,2514039,241143,3427633,2704347,10364999,1902153,0,1346612,1110715,1052275,102076,2573861,401319,5680,1059576,3677287,0,417299,0,1974111,0,6068697,1571941,0,1838841,2657915,6068697,0,5336237,-2053119,0,512331,719410,302111,0,14878,0,1838841,0,1938708,0,166,54,327722,34380,362102,57,0,38504,77384,63397,17479,26005,66572,21194,0,5445,11742,124415,26828,66755,0,46403,10985,52336,0,138757,28868,70754,0,51334,12280,60109,0,2013
106184008,banner lassen medical center,01jan2013,31dec2013,365,audited,incl. ind. audit adj.,lassen,1,213,non-profit,general,comparable,rural,(530) 252-2000,1800 spring ridge drive,susanville,96130,catherine harshbarger,ceo,bannerhealth.com,banner health system,andrew kinnaman,"essential consulting, llc",0,05-1320,,hsp30251i,38,25,11,1629,56,816,0,152,270,780,125,15,3843,410,8,268,0,39,78,300,56,8,1167,38,0,0,0,0,0,3843,0,0,0,0,0,1167,0,0,0,0,0,27.7,42.1,3.3,3.3,0,0,0,15012,233,7366,0,2243,4124,12477,1088,1405,43948,10081,0,0,33644,0,3,24858,50472,265,656,149,85,78449611,41069465,0,37380146,21141,30365172,7036115,161849,69945,0,0,7128019,12141812,13443033,52864766,8993076,345097,6919109,0,1365748,2467954,6856533,801453,242640,27991610,16372968,251616,9354481,0,2702248,4647770,14297686,1235249,1595983,50458001,16073834,334230,12028519,0,-3579250,3399184,4083240,3105793,3555091,0,2036702,0,32122,0,0,0,0,8045702,233160,7024623,0,668812,2682812,17008890,0,1716147,0,0,0,9016,0,0,4966785,3036917,9192008,0,0,0,0,3933985,609644,6319601,2306232,11667015,2138634,1749246,1084811,2907581,5147087,2035402,292947,543061,761220,2038168,6405038,0,14955283,600798,3723031,0,25684150,22773745,0,0,2910405,25684150,0,12273690,-7297994,10856814,21765241,36166342,21211059,0,0,0,0,0,0,19360523,163,54,312150,33536,345686,45,0,55003,63063,100002,3451,3696,43669,36603,43,4843,1777,76401,35455,98909,0,47571,25055,28759,0,85435,38993,108591,0,53471,27523,31673,0,2013
106190052,barlow hospital,01sep2012,31aug2013,365,audited,incl. ind. audit adj.,los angeles,11,925,non-profit,specialty,comparable,,(213) 250-4200,2000 stadium way,los angeles,90026,margaret w. crane,ceo,www.barlow2000.org,barlow respiratory hospital,stephen t. mcgovern,western reimbursement group,0,05-2031,hsc33005f,,105,105,75,17433,2584,2755,495,0,1535,125,160,0,25087,602,59,58,10,0,38,3,3,0,773,105,0,0,0,0,0,25087,0,0,0,0,0,773,0,0,0,0,0,65.5,65.5,32.5,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258077068,207911587,0,50165481,447987,50354459,259009,49609,4087,0,0,304531,88232758,0,169844310,176333709,25600951,31465268,5354114,0,16474001,1184900,1664125,0,258077068,0,0,0,0,0,0,0,0,0,0,142347752,18018158,27673125,3400000,0,0,13826243,975000,7184,0,1664125,0,0,0,0,0,0,33985957,7582793,3792143,1954114,0,2640574,209900,0,0,0,0,0,0,0,0,16756544,0,11808371,0,0,0,0,8857110,1359101,10521268,1052065,22358999,9074830,804344,1903419,4026766,7568837,1254773,1430304,567685,0,1364502,16939458,0,5082323,14681789,0,0,36703570,13433973,0,0,23269597,36703570,706690,43224142,-32359490,7543279,20407797,28215988,23133665,0,0,0,0,0,3562807,0,309,133,590910,70800,661710,226,0,69063,170618,178482,13014,74715,35079,31195,0,10955,7789,320451,0,119883,0,74789,17405,58382,0,358730,0,134442,0,83977,19409,65152,0,2013
