fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106121002,mad river community hospital,7/1/2003,6/30/2004,366,audited,incl. ind. audit,humboldt,01,0105,investor,general,comparable,,(707)822-3621,3800 janes road,arcata,95521,allen shaw,president,,american hospital management corporation,richard w. lakey,richard w. lakey cpa,0,05-0028,,zzr00028f,80,48,40,4451,0,1892,0,183,2040,0,0,500,9066,1037,0,617,0,55,712,0,0,165,2586,80,0,0,0,0,0,9066,0,0,0,0,0,2586,0,0,0,0,0,31,51.6,3.5,3.5,6,808,460,42510,0,15821,0,1822,34446,0,0,4357,98956,17604,7996,21253,47256,0,2,75411,121994,835,4848,356,89,90671785,60580242,0,30091543,213173,30231064,73652,148606,10000,0,0,212258,9871961,13059139,67740685,16185942,0,6715830,0,647916,9426878,0,0,1885334,34861900,20006730,0,9603520,0,926657,20749082,0,0,4523896,55809885,23695893,0,12145110,0,0,1171897,18408748,0,4677318,0,0,0,481276,0,0,0,0,12192785,0,4034386,0,389181,11767212,0,0,1707979,0,0,0,3578,0,0,4082133,5038372,11388910,0,0,0,0,3758239,1771597,2618220,1573593,12013038,5398892,550171,2060101,4890897,2077118,812588,319322,616112,214792,1278033,10742087,0,4401665,5064677,0,199125,20407554,16520059,0,576200,3311295,20407554,1222799,19241075,-11458611,6617975,9771567,16434042,12032377,0,841200,0,841200,265000,0,5246288,308,107,570837,76121,646958,69,0,58016,75632,176134,15781,31923,110329,64849,34531,3642,0,116820,115488,172001,0,110997,9748,45783,0,129736,131793,197174,0,125413,11299,51543,0,2004
106201281,madera community hospital,7/1/2003,6/30/2004,366,audited,incl. ind. audit,madera,09,0601,non-profit,general,comparable,,(559)675-5555,1250 east almond avenue,madera,93637-5606,robert c. kelley,ceo/administrator,maderahospital.org,madera community hospital,diane neff,madera community hospital,0,05-0568,,zzr00568g,103,103,103,10930,31,6657,96,1668,2209,2321,0,645,24557,1595,5,2048,22,296,509,566,0,196,5237,103,0,0,0,0,0,24557,0,0,0,0,0,5237,0,0,0,0,0,65.09999999999999,65.09999999999999,4.7,4.7,0,0,0,15999,9,27090,570,4149,6157,11851,0,7139,72964,22331,27025,8067,14943,0,6,135236,217701,1751,3326,1224,368,117516319,65742059,0,51774260,805445,51626132,953573,427209,0,0,0,1380782,20990010,8947775,87578534,32138808,74834,17990008,227880,5113201,7771078,6773597,0,1773901,71863307,11965023,10411,11307662,200618,2630578,7490115,9460585,0,2588020,45653012,26045002,62728,14687228,281252,0,4827156,12381222,2958408,3787267,0,431644,0,280152,0,0,0,0,17991904,22252,14591117,142593,2915691,2709661,13067125,0,333917,0,0,311142,68077,0,0,9820757,6615552,19378790,0,0,0,0,8124334,1638671,4317050,1730978,23575987,7834368,778630,2780216,8378734,3195001,1867898,743552,705865,123504,1642377,17765951,221630,14378751,533838,1400551,0,34300721,6337180,0,2897466,25066075,34300721,7645750,25131162,-19836156,18230270,20670568,40054769,25676018,0,0,3420000,3444016,546550,0,0,610,166,1182623,122183,1304806,54,0,90888,278175,173573,55921,116011,279599,142143,12983,31854,1476,295614,186443,312826,0,218602,55075,114063,0,327344,201506,348110,0,241073,60930,125843,0,2004
106260011,mammoth hospital,7/1/2003,6/30/2004,366,audited,incl. ind. audit,mono,12,1205,district,general,comparable,small/rural,(760)993-4331,85 sierra park road,mammoth lakes,93546,gary myers,ceo,www.mammothhospital.com,southern mono healthcare district,carlos jimenez,phm  inc.,0,05-0638,,hsp30668g,15,15,15,249,36,261,1,27,883,80,0,210,1747,94,13,99,1,10,334,30,0,79,660,15,0,0,0,0,0,1747,0,0,0,0,0,660,0,0,0,0,0,31.8,31.8,2.6,2.6,0,0,0,3569,204,3007,60,930,19118,1230,0,6746,34864,8469,35735,0,0,0,2,53598,46211,269,567,141,0,37657302,8892028,0,28765274,133456,28571462,327268,2197913,62381,0,0,2462800,2463267,8835759,26358276,2348924,373780,1223733,5821,241743,8229729,925077,0,2403394,15752201,2023744,187948,1328873,22473,502326,12482391,986368,0,4370978,21905101,1562596,232571,781125,9977,0,342658,3422948,238893,394160,0,0,0,1907100,0,0,0,0,2764303,323277,1744467,18317,393623,17072377,1652545,0,4796365,0,0,152181,114757,1877353,0,2503855,8249935,7715433,0,0,0,0,4026359,1829027,3177266,1069587,12461377,4186039,3744730,1008369,3126807,1099641,959482,441396,143518,110916,1289187,17360024,14865429,10832728,8926724,0,795889,52780794,4612302,0,24998542,23169950,52780794,8244082,13130405,-5856178,10314199,4700765,16504196,5671468,0,25361331,0,25434941,436399,0,0,242,58,451293,64597,515890,20,0,80357,48345,93115,0,28490,156395,34216,0,6961,3414,44159,128406,84664,0,87572,53534,52958,0,53485,144271,97603,0,98805,60852,60874,0,2004
106420493,marian medical center,7/1/2003,6/30/2004,366,audited,incl. ind. audit,santa barbara,10,0803,non-profit,general,comparable,,(805)739-3000,1400 e church st,santa maria,93454-5906,charles cova,president/ceo,www.marianmedicalcenter.org,catholic healthcare west,james r. saurenmann,saurenmann & associates,0,05-0107,hsc30107g,zzt30107g,262,262,195,36920,2540,3457,14585,668,3056,5344,864,2747,70181,4491,430,1608,1607,116,1138,1546,221,388,11545,167,0,0,0,95,0,39326,0,0,0,30855,0,10963,0,0,0,582,0,73.2,73.2,6.1,3.6,24,5319,2741,90686,4636,11402,35852,2309,15041,64371,2079,13889,240265,47197,0,43813,145766,0,17,354946,213510,2841,3080,1917,824,425142166,296686174,0,128455992,1976525,122059412,8373105,207532,1519982,0,0,7060655,76639466,33603508,314899192,130827018,11428853,19894472,36659056,3728776,8757651,48167660,4638764,7512337,271614587,50869847,2971647,4874097,23962433,1476004,7187488,52668831,2046923,7470309,153527579,127731403,9630131,18739832,47139132,0,4374047,12482148,56386187,11620867,0,2624964,0,5957463,0,0,0,0,53516779,4734808,5749991,13463851,830733,3259039,42164487,0,4736304,0,0,0,147704,0,0,22154844,13662934,38560739,0,0,0,0,17837797,3819495,17352685,8670918,38694036,23898970,666458,9300073,20664039,11352547,6199329,2019746,2419142,2352282,4492790,46342930,2800238,48634692,4819764,7189095,0,109786719,27097364,951775,32903635,48833945,109786719,19158836,63972996,-44812798,67182169,43412359,127331990,78697298,0,0,0,35540671,2637036,1463982,3364991,1021,343,2065413,286990,2352403,191,0,234339,413959,363354,80468,272218,314680,90770,72522,82058,141045,562437,257122,492805,0,363104,118628,268706,2611,654411,289218,556575,0,399732,139537,310104,2826,2004
106244027,marie green psychiatric center -phf,7/1/2003,6/30/2004,366,audited,incl. ind. audit,merced,06,0515,city/county,psychiatric,phf,,(209)381-6879,300 east 15th street,merced,95340,troy dean fox,director of mental health,,county of merced,debbie rodriguez,merced county dept of mental health,0,,,,16,16,16,0,0,0,2294,0,1336,0,0,0,3630,0,0,0,405,0,294,0,0,0,699,0,16,0,0,0,0,0,3630,0,0,0,0,0,699,0,0,0,0,62,62,5.2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3378465,0,0,3378465,0,3378465,0,0,0,0,0,0,3378465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004
106211006,marin general hospital,1/1/2004,12/31/2004,366,audited,incl. ind. audit,marin,04,0405,non-profit,general,comparable,,(415)925-7000,250 bon air road,san rafael,94904,david bradley,ceo,maringeneral.sutterhealth.org,marin health systems  inc,jean johnson,marin general hospital,3,05-0360,hsc00360g,,235,235,146,20738,0,6562,0,1870,2088,11974,0,499,43731,4451,0,1752,0,451,567,3737,0,114,11072,218,17,0,0,0,0,38724,5007,0,0,0,0,10400,672,0,0,0,0,50.8,50.8,3.9,3.9,15,3908,1603,99643,0,20482,0,5724,22047,96459,0,8532,252887,34722,3669,31087,183634,0,11,428620,318537,2827,3937,1344,448,686725341,467129384,224424,219820381,5795790,222324268,3291903,13925152,4436496,0,0,12780559,189885896,71266675,425572770,235144105,0,51224994,0,19056341,25875854,133396984,0,5801888,470500166,72961585,0,18069857,0,5434670,15660110,92867783,0,11231170,216225175,242541755,0,58125974,0,0,20041280,4220049,108495285,11265460,0,6083747,0,16355834,0,0,0,224424,61259282,0,10434544,0,3982404,31542387,103631623,0,8970141,0,-17705874,2642920,8678402,0,0,38379663,18070182,85249724,0,0,0,0,35820001,9370303,27030110,8404285,66002794,35070543,6654514,16626045,30840152,27344774,14106099,2933116,1874842,2215472,18655917,51607407,0,57403640,1964316,21373923,968390,133317676,26033352,0,30919570,76364754,133317676,6187931,116841659,-80905340,0,85906052,127655695,70252055,0,20750,32036818,33069570,2150000,1353228,4345998,985,303,2043198,235948,2279146,266,0,91001,464211,503774,19640,109237,374959,158227,97002,132335,92812,540926,204980,579673,0,372932,149434,185352,9901,605187,226528,645803,0,417696,168255,204894,10783,2004
106050932,mark twain st. joseph's hospital,7/1/2003,6/30/2004,366,audited,excl. ind. audit,calaveras,06,0503,non-profit,general,comparable,small/rural,(209)754-3521,768 mountain ranch road,san andreas,95249-9707,michael lawson,administrator,www.marktwainhospital.com,mark twain st. joseph's healthcare corporation,hadley paculba,hfs consultants,0,05-0366,,zzr00366g,48,48,26,4455,0,810,0,170,1245,0,0,185,6865,1013,0,262,0,40,404,0,0,60,1779,36,0,0,0,12,0,6472,0,0,0,393,0,1717,0,0,0,62,0,39.1,39.1,3.9,3.8,4,234,126,9760,0,14874,0,1746,21896,0,0,6109,54385,10088,43865,0,0,0,4,48476,82060,403,1524,96,32,72773791,40566673,0,32207118,478957,32071620,614455,15853,77130,0,0,553178,10986429,7983940,53803422,20508122,0,4073304,0,1154758,7555230,0,0,495048,33786462,14681560,0,5237599,0,1065509,16381603,0,0,1621058,38987329,23870702,0,6318068,0,0,1371106,6547346,0,2017536,0,140611,0,301304,0,0,0,0,10265461,0,2874869,0,782711,16673219,0,0,1610858,0,0,180,12589,0,0,4108869,6633831,9757965,0,0,0,0,3580661,1495169,4391366,2103759,11902053,6092291,1501984,615659,3357256,4222418,1462229,997154,729637,539130,651809,9802704,0,15853934,154924,1468634,0,27280196,3141382,0,8405000,15733814,27280196,3675032,9702930,-5713776,14898354,6593080,24911473,9057539,0,0,8790000,8790000,385000,0,0,257,64,477066,67413,544479,41,0,53757,72697,99903,4546,28595,119559,42531,46906,6916,1656,83080,114004,107358,0,79808,30572,62244,0,95189,129451,122831,0,91119,35036,70853,0,2004
106090933,marshall medical center.,11/1/2003,10/31/2004,366,audited,incl. ind. audit,el dorado,02,0304,non-profit,general,comparable,small/rural,(530)626-2786,marshall way,placerville,95667,james whipple,ceo,www.marshalmedical.org,marshall medical center,jennifer floyd,clark koortbojian & associates inc.,0,05-0254,,zzr00254f,105,105,105,17579,0,2944,0,456,4683,0,0,490,26152,3288,0,804,0,186,1584,0,0,107,5969,91,0,0,0,14,0,22013,0,0,0,4139,0,5577,0,0,0,392,0,68.09999999999999,68.09999999999999,4.4,3.9,6,1154,627,85599,0,33580,0,4956,114978,0,0,7622,246735,26135,77195,11134,130708,0,11,176632,375222,1670,5297,465,149,268280022,167949633,0,100330389,1511745,98680651,3161483,1608234,684714,0,0,4085003,46726064,27609246,193944712,91973129,0,18651700,0,2684460,34363717,0,0,2216776,149889782,42024224,0,15364211,0,2271970,55745885,0,0,2983950,118390240,95427844,0,24235701,0,0,2151500,39126234,0,5149014,0,625611,0,1233729,0,0,0,0,38569509,0,9780210,0,2804930,45305936,0,0,3869804,0,0,0,120422,0,0,16936512,17518727,27233373,0,236558,0,0,13892014,4961498,11940522,5961447,40693784,18830905,6196944,3356698,11038253,5624238,6125577,1169720,404721,2159867,3079944,33112441,10879034,43974018,15567329,47654181,5091442,156278445,21831027,0,86216660,48230758,156278445,12946038,40399219,-22845556,50217313,44160222,104613543,60639525,0,0,87150000,87906660,1690000,0,0,859,205,1646068,248317,1894385,109,0,134407,431060,314582,8323,105136,399796,115232,35616,29961,71955,359943,281950,323990,0,296726,153848,229611,0,414075,314616,398330,0,335423,174889,257052,0,2004
106450936,mayers memorial hospital,7/1/2003,6/30/2004,366,audited,incl. ind. audit,shasta,01,0210,district,general,comparable,small/rural,(530)336-5511,43563 hwy 299 e,fall river mills,96028,jerry fikes,administrator,www.mayersmemorial.com,mayers memorial hospital district,lindy sauls,clark koortbojian & associates inc.,4,05-0406,,zzr00406f,119,119,119,1540,0,26784,0,0,276,0,0,3527,32127,309,0,216,0,0,115,0,0,42,682,20,0,0,0,99,0,2029,0,0,0,30098,0,609,0,0,0,73,0,73.8,73.8,47.1,3.3,2,146,78,5478,0,1446,0,0,1895,0,0,433,9252,4666,2564,0,0,0,1,16220,35915,134,480,60,18,20254882,6799921,0,13454961,841821,15023335,-726553,614671,26087,0,0,-137969,7387290,2628060,10239532,2006174,0,6114695,0,0,910761,0,0,893134,9924764,4396587,0,2228459,0,0,3121196,0,0,583876,10330118,3060111,0,2812293,0,-200378,0,289281,0,427198,0,209812,0,201604,0,0,0,0,3296944,0,5711245,0,0,3651405,0,0,795367,139829,-3249,0,2167,503717,0,4020161,1593220,3673250,0,0,0,0,2734224,607195,1332829,1062456,6349278,2398780,660402,571485,1911963,975176,732761,189277,51374,488209,694630,3161660,39378,6029842,0,0,1586502,10817382,2272650,0,6826989,1717743,10817382,77648,3366632,-1288877,9546628,5624113,15349995,9320153,0,7248,6540000,7142597,315608,0,0,227,86,385548,86911,472459,10,0,33415,21858,31809,37782,108763,79870,70282,1769,0,0,164962,37121,42007,0,88986,23329,29143,0,184926,47625,80366,0,100134,26366,33042,0,2004
106240924,memorial hospital los banos,1/1/2004,12/31/2004,366,audited,excl. ind. audit,merced,06,0517,non-profit,general,comparable,small/rural,(209)826-0591,"520 west ""i"" street",los banos,93635,paul dyer,administrator,www.memoriallosbanos.org,memorial hospitals association,karen updegraff,memorial hospital association,0,05-0528,hsc00528f,zzr00528f,48,48,48,4633,0,2062,18,0,1283,0,171,190,8357,663,0,840,9,0,465,0,38,70,2085,48,0,0,0,0,0,8357,0,0,0,0,0,2085,0,0,0,0,0,47.6,47.6,4,4,10,1353,716,7387,0,17709,594,0,12006,0,1065,3397,42158,15321,12667,0,15070,0,2,34140,27880,510,495,486,228,108401524,78472557,0,29928967,74996,29355044,648919,589322,193282,0,0,1044959,15270639,14994992,78135893,27559366,0,13725355,126726,0,8887975,0,1425113,1014881,52739416,12040602,0,18247236,864596,0,18999389,0,1023873,4486412,55662108,32983804,0,25361913,900531,0,0,12009033,0,4886080,0,2293356,0,37840,0,0,0,0,6616164,0,6610678,90791,0,14784196,0,203943,1623195,0,-5400000,0,439045,0,0,5865118,4109630,7790853,0,0,0,0,4199146,966269,4915776,1508252,10391465,4756288,1615282,2852112,3573326,2791466,972319,131882,424560,152025,1694319,6210914,21105135,6237496,4605120,0,0,38158665,9587139,0,22596019,5975507,38158665,79519,12750678,-9066927,4651092,8654833,13828187,7590691,0,0,22596019,22596019,0,0,6191371,222,55,452610,53664,506274,19,0,47681,85969,70703,23635,20917,96438,56974,6585,43537,171,123026,79774,92132,0,74134,20466,63078,0,135934,87769,103163,0,83462,23159,72787,0,2004
106500939,memorial hospital modesto,1/1/2004,12/31/2004,366,audited,incl. ind. audit,stanislaus,06,0511,non-profit,general,comparable,,(209)526-4500,1700 coffee road,modesto,95355,david benn,administrator,,memorial hospitals association,cheryl haygood,sutter health,2,05-0557,hsc00557f,zzr00557f,311,311,248,28182,19399,11890,1914,85,20390,5995,1029,1807,90691,4271,3563,1899,471,23,5437,1581,150,339,17734,311,0,0,0,0,0,90691,0,0,0,0,0,17734,0,0,0,0,0,79.7,79.7,5.1,5.1,31,3396,1720,33237,22914,15600,7275,404,35759,15409,1105,14729,146432,62181,0,48862,37007,1965,16,828721,532018,9302,8236,1238,578,1428231273,1155959429,78641913,350913757,3255173,300857651,53311279,8652391,1251586,0,0,60712084,295983597,77962217,1054285459,313642307,241978513,122700503,19871364,1511640,264973277,74365306,11599596,21732335,1072374841,61850071,52637437,32242294,12369045,1522360,141366419,36830593,2534837,14503376,355856432,331392433,292737127,145495040,27412185,0,2900195,206722516,112245494,20945084,0,15373448,0,735907,53680069,0,0,24961844,44099945,55558892,9447757,4828224,133805,198131602,23912249,27924,14773359,0,-48312389,0,5201094,0,0,61149710,29640180,88973760,24469274,2873366,0,0,38349183,10007059,26383280,19011839,118575636,30211682,4475628,8561055,57791618,43524002,14639002,1770969,2480982,3136355,15690722,71257145,142222046,108335870,33638216,5781083,9711189,370945549,44566348,0,169369113,157010088,370945549,5404289,146406699,-104337941,109921999,139843063,257381984,149046114,0,0,170166297,170534113,1165000,7251910,274735,2227,795,4227589,553063,4780652,772,0,277397,843756,1157380,27671,473276,900473,410718,1928,134650,340,1408703,517194,816007,0,773568,284689,394091,33337,1581859,587741,925699,0,879595,324763,443634,37361,2004
106190521,memorial hospital of gardena,7/1/2003,6/30/2004,366,audited,excl. ind. audit,los angeles,11,0929,investor,general,comparable,,(310)532-4200,1145 west redondo beach blvd.,gardena,90247-3528,steve popkin,ceo,,healthplus+,catherine matsuda,healthquest consulting,0,05-0468,hsc30468i,,172,172,172,10865,512,23963,2087,0,607,432,0,1494,39960,1695,64,1406,442,0,118,65,0,255,4045,103,0,0,0,69,0,20143,0,0,0,19817,0,3929,0,0,0,116,0,63.5,63.5,9.9,5.1,18,1646,740,2580,708,5826,8049,0,1448,2886,1,5876,27374,26915,7101,0,6043,1674,5,85226,46687,717,604,575,165,177553967,130508327,3754157,50799797,2222206,53950831,-928828,974868,1184561,0,0,-1138521,31910459,16312108,129331400,45895690,2654953,70370806,8312331,0,2786882,2873190,0,7787390,140681242,6346162,807434,7905031,9798241,0,2204142,3409612,11637,6390466,36872725,34391102,2954001,64682704,13519177,-4196808,0,2038912,5332242,5326229,0,3533306,0,2927462,0,3754157,0,0,17807076,508386,14268272,8345552,0,2952112,873436,0,6044963,0,0,0,536329,0,0,13883059,2693098,15438191,2738360,0,0,0,4059414,2270117,8227836,4640756,19389874,3654990,361520,4234070,6220533,11681385,1243435,700452,991021,2499618,2973933,20059362,0,11243037,2607056,0,3750,33913205,17890327,0,18177785,-2154907,33913205,317224,24962179,-18728164,7746671,6186505,16693951,5450914,0,1745055,0,18886787,709002,6139050,3925064,460,209,948018,87424,1035442,162,0,76788,150087,238105,102083,95599,155331,54615,0,46002,29408,401273,68687,205071,0,100249,83409,89329,0,440725,74176,223433,0,109820,91014,96274,0,2004
106231013,mendocino coast district hospital,7/1/2003,6/30/2004,366,audited,incl. ind. audit,mendocino,01,0111,district,general,comparable,small/rural,(707)961-1234,700 river drive,fort bragg,95437-5403,bryan ballard,ceo,mcdh.org,district hospital,julie vichi,mendocino coast district hospital,0,05-0569,,zzr00569f,52,52,52,6696,0,1216,0,230,1110,0,0,274,9526,1155,0,290,0,46,337,0,0,85,1913,37,0,0,0,15,0,6466,0,0,0,3060,0,1626,0,0,0,287,0,50.1,50.1,5,4,0,398,178,30692,0,10191,0,1875,21083,0,0,3522,67363,11456,10095,9799,34970,0,2,72655,138548,462,2063,150,28,59527414,29688703,0,29838711,194908,30615329,-581710,945092,11528,0,0,351854,7453569,9945159,42128686,16875183,0,3648552,0,736405,4101328,0,0,1124226,26485694,14775531,0,4977956,0,1201778,10353076,0,0,1733379,33041720,17329235,0,4805501,0,0,1804918,4855117,0,875960,0,28690,-10718,0,0,0,0,0,14321479,0,3821007,0,133265,9599287,0,0,1963673,0,0,100,120904,764614,0,4805954,5181522,10336791,0,0,0,0,3988340,1888148,3267900,1146674,10288913,5839705,1814161,2901273,4823151,1786145,805760,527673,285651,311699,1231198,13021075,4916831,5800334,3562863,37782,212595,27551480,8035900,0,8804300,10711280,27551480,253100,9506196,-5598000,9159970,10698644,20396099,14595765,0,84822,8902420,8987242,182942,0,0,237,71,459200,60321,519521,33,0,84477,70524,109781,9168,28925,85914,36386,8992,15132,9901,105280,91858,90944,0,78924,50566,41628,0,116477,102785,103103,0,90991,57768,48397,0,2004
106334018,menifee valley medical center,7/1/2003,6/30/2004,366,audited,excl. ind. audit,riverside,12,1109,district,general,comparable,,(951)679-8888,28400 mc call blvd.,sun city,92585-9658,susan ballard,ceo,,valley health system,antonio saldana,valley health systems,0,05-0684,hsc30684f,,84,84,84,10821,6925,923,101,52,817,1619,0,652,21910,2053,1999,195,33,14,243,484,0,176,5197,84,0,0,0,0,0,21910,0,0,0,0,0,5197,0,0,0,0,0,71.3,71.3,4.2,4.2,0,0,0,8079,3613,1580,382,64,2542,11609,0,1823,29692,17077,0,0,15615,0,3,65160,62670,761,945,0,0,158317859,122862468,0,35455391,156684,34476872,1135203,936989,4032,0,0,2068160,39431366,22313499,96572994,55925634,39792927,4799102,405445,406083,5141575,10046874,0,3661892,120179532,8245850,7332092,2650419,842561,157457,4303615,10296933,0,4309400,38138327,51225936,35716230,6444181,822011,0,450832,6084086,14997412,6990738,0,131042,0,0,0,0,0,0,12735996,11387624,996701,423936,28177,2694826,5259006,0,1929125,0,-4272833,0,870087,0,0,6779885,1757326,10915550,0,0,0,0,5109468,1094268,5672879,3147496,12463558,4026259,215400,329451,6180040,6627893,1714885,236711,149638,1495151,1037886,11809009,5112385,14499090,419320,0,653848,32493652,6269937,0,19905569,6318146,32493652,4178517,30951595,-24775186,31640911,12494697,47782835,33283745,0,406293,19971154,20377447,471878,0,0,273,128,531883,46982,578865,226,0,20457,122158,163871,21485,81105,73932,39853,0,4607,4415,245189,48836,111123,0,71743,23118,31874,0,265391,52704,120053,0,81158,24554,35005,0,2004
106414018,menlo park surgical hospital,1/1/2004,12/31/2004,366,audited,incl. ind. audit,san mateo,04,0428,investor,general,comparable,,(650)324-8500,570 willow road,menlo park,94025-2617,alex wilcox,ceo,www.menloparksurgical.com,kindred healthcare inc.,william a. fretwell,hospital management services,0,05-0707,,hsp30707f,16,16,2,60,13,0,0,0,73,111,0,459,716,31,10,0,0,0,34,65,0,286,426,16,0,0,0,0,0,716,0,0,0,0,0,426,0,0,0,0,0,12.2,12.2,1.7,1.7,0,0,0,185,97,0,0,0,346,718,0,65,1411,0,0,0,0,0,2,33326,111431,228,1411,0,0,14438082,8788690,0,5649392,2028,7298613,-1647193,6595,4578837,0,0,-6219435,495400,0,13942682,515320,159501,0,0,0,570616,855923,0,445529,2546889,1481460,667909,0,0,0,3810321,5715781,0,215722,11891193,1406437,564126,0,0,0,0,2371762,4215716,113477,0,0,0,117172,0,0,0,0,589292,263071,0,0,0,1919528,2350314,0,527187,0,0,0,6595,0,0,1152726,0,2680193,0,0,0,0,793637,416093,1348159,907805,2612140,870111,10290,267376,1549962,447670,162966,929996,12461,187,435454,1398409,0,5573199,68564,0,0,7040172,7819297,0,0,-779125,7040172,124047,1323973,-409967,5048631,2095691,7335372,1762173,0,0,0,0,0,0,6986838,47,18,91375,9081,100456,146,0,19335,15293,35392,0,2022,13525,2680,0,2503,625,28395,0,23115,0,14622,10480,14763,0,29821,0,26344,0,16550,11711,16030,0,2004
