fac_no,fac_name,beg_date,end_date,day_per,data_ind,audit_ind,county,hsa,hfpa,type_cntrl,type_care,type_hosp,teach_rurl,phone,address,city,zip_code,ceo,ceo_title,web_site,owner,rpt_prep,org_name,er_desig,mcar_pro,mcal_pro,reg_mcal,bed_lic,bed_avl,bed_stf,day_mcar_tr,day_mcar_mc,day_mcal_tr,day_mcal_mc,day_cnty,day_thrd_tr,day_thrd_mc,day_oth_ind,day_oth,day_tot,dis_mcar_tr,dis_mcar_mc,dis_mcal_tr,dis_mcal_mc,dis_cnty,dis_thrd_tr,dis_thrd_mc,dis_oth_ind,dis_oth,dis_tot,bed_acute,bed_psych,bed_chem,bed_rehab,bed_ltc,bed_resdnt,day_acute,day_psych,day_chem,day_rehab,day_ltc,day_resdnt,dis_acute,dis_psych,dis_chem,dis_rehab,dis_ltc,dis_resdnt,occ_lic,occ_avl,alos_all,alos_exltc,bas_nursry,day_nursry,dis_nursry,vis_mcar_tr,vis_mcar_mc,vis_mcal_tr,vis_mcal_mc,vis_cnty,vis_thrd_tr,vis_thrd_mc,vis_oth_ind,vis_oth,vis_tot,vis_er,vis_clin,vis_home,vis_ref_op,day_pips,op_room,op_min_ip,op_min_op,surg_ip,surg_op,nat_births,c_sections,gr_pt_rev,ded_fr_rev,tot_cap_rev,net_pt_rev,oth_op_rev,tot_op_exp,net_frm_op,nonop_rev,nonop_exp,inc_tax,ext_item,net_income,gr_rev_dly,gr_rev_amb,gr_rev_anc,gr_ip_mcar_tr,gr_ip_mcar_mc,gr_ip_mcal_tr,gr_ip_mcal_mc,gr_ip_cnty,gr_ip_thrd_tr,gr_ip_thrd_mc,gr_ip_oth_ind,gr_ip_oth,gr_ip_tot,gr_op_mcar_tr,gr_op_mcar_mc,gr_op_mcal_tr,gr_op_mcal_mc,gr_op_cnty,gr_op_thrd_tr,gr_op_thrd_mc,gr_op_oth_ind,gr_op_oth,gr_op_tot,c_adj_mcar_tr,c_adj_mcar_mc,c_adj_mcal_tr,c_adj_mcal_mc,disp_855,c_adj_cnty,c_adj_thrd_tr,c_adj_thrd_mc,bad_debt,char_hb,char_oth,sub_indgnt,ded_oth,cap_rev_mcar,cap_rev_mcal,cap_rev_cnty,cap_rev_thrd,netrv_mcar_tr,netrv_mcar_mc,netrv_mcal_tr,netrv_mcal_mc,netrv_cnty,netrv_thrd_tr,netrv_thrd_mc,netrv_oth_ind,netrv_oth,disp_trnfr,inter_tfr,contribtns,inc_invest,dist_rev,cnty_appro,exp_dly,exp_amb,exp_anc,exp_pip,exp_pop,exp_res,exp_ed,exp_gen,exp_fisc,exp_adm,exp_unassg,exp_sal,exp_ben,exp_phys,exp_othpro,exp_supp,exp_purch,exp_depre,exp_leases,exp_insur,exp_intrst,exp_oth,cur_asst,asst_limtd,net_ppe,const_prog,inv_oth,intan_asst,tot_asst,cur_liab,def_cred,net_ltdebt,equity,liab_eq,cash,accts_rec,allow_uncoll,bldgs,equipment,tot_ppe,acc_depre,mort_pay,cap_lease,bond_pay,tot_ltdebt,cur_mat,inter_rec,inter_pay,hosp_fte,nurs_fte,prod_hrs,non_prd_hr,paid_hrs,med_staff,stdnt_fte,prd_hr_mgt,prd_hr_tch,prd_hr_rn,prd_hr_lvn,prd_hr_aid,prd_hr_clr,prd_hr_env,prd_hr_oth,cnt_hr_rn,cnt_hr_oth,prd_hr_dly,prd_hr_amb,prd_hr_anc,prd_hr_ed,prd_hr_gen,prd_hr_fis,prd_hr_adm,prd_hr_non,pd_hr_dly,pd_hr_amb,pd_hr_anc,pd_hr_ed,pd_hr_gen,pd_hr_fis,pd_hr_adm,pd_hr_no,year
106301098,anaheim memorial medical center,7/1/2004,6/30/2005,365,audited,incl. ind. audit,orange,13,1012,non-profit,general,comparable,,(714)774-1450,1111 west la palma avenue,anaheim,92801-3005,melinda d. beswick,president/ceo,www.memorialcare.org,memorial health services,donna j. anglin,memorial health services,0,05-0226,hsc30226f,zzt30226f,217,217,163,19969,12653,2759,3616,1220,360,14842,1067,2840,59326,3404,3222,506,952,187,77,4292,205,722,13567,217,0,0,0,0,0,59326,0,0,0,0,0,13567,0,0,0,0,0,74.90000000000001,74.90000000000001,4.4,4.4,10,3212,1655,16959,11000,3496,12103,2092,1366,38329,630,14873,100848,49587,0,0,55131,5473,6,651585,446528,2821,3489,1278,502,695272717,563880683,17089227,148481261,1159704,160135662,-10494697,3247473,1849321,0,0,-9096545,111166873,26433146,557672698,168924418,109666269,26122712,29728913,16134858,3534862,145429846,2243732,14943839,516729449,32043404,26014095,5555442,17191140,3572388,1917705,79973327,873212,11402555,178543268,163293621,107950847,25373399,34688276,0,17642502,3914200,170128013,13012987,0,13641982,0,14234856,17089227,0,0,0,36164917,43805067,1931348,4147905,2064744,1087150,51307284,685841,7287005,0,0,322700,327382,0,0,32593517,6705989,63796761,3217724,2964262,0,0,23415291,7228794,17843513,2369811,46744466,19997134,2197833,13565969,32746913,30412185,6811198,3165793,443711,605893,3444567,32411081,0,39841187,2096354,3313844,0,77662466,38568539,0,4824067,34269860,77662466,247837,135914017,-111628356,35206940,44354207,113655404,73814217,0,30922,0,4841348,17281,0,1868244,943,277,1999045,168216,2167261,222,0,136914,273205,478483,73335,24507,476686,0,330461,174918,30536,727526,115047,659686,0,168733,125693,190261,12099,782272,122121,720511,0,184573,135848,208706,13230,2005
106190034,antelope valley hospital medical ctr,7/1/2004,6/30/2005,365,audited,incl. ind. audit,los angeles,11,0901,district,general,comparable,,(661)949-5000,1600 west avenue j,lancaster,93534-2814,les wong,ced,www.avhospital.org,antelope valley hospital district,jane gordon,antelope valley hospital district,0,05-0056,hsc30056f,zzt30056f,341,309,309,27784,8776,19281,8787,0,0,20549,373,6076,91626,4708,2312,4211,3032,0,0,6207,89,1867,22426,279,30,0,0,32,0,88351,3275,0,0,0,0,21660,766,0,0,0,0,73.59999999999999,81.2,4.1,4.1,32,11141,4987,92730,8064,43788,51175,0,0,57784,750,20490,274781,99785,13344,7973,165429,0,9,433185,213960,4042,2818,3659,1404,763821969,570026538,5349847,199145278,4668671,203940841,-126892,5717099,5115467,0,0,474740,178903287,98314533,486604149,158260389,65876402,123766766,49525424,0,0,141929820,2505199,40704563,582568563,26189881,8541012,28188305,34741459,0,0,79248405,856544,3487800,181253406,127330214,55628759,98950616,65100727,-10596961,0,0,167447349,44088038,0,22077796,0,0,2687048,2662799,0,0,57120056,21475703,45849901,20864417,0,0,53730876,0,104325,0,4864621,0,3459568,0,0,48068559,20220957,67089294,0,0,0,0,31537659,8121543,21534548,7368281,93766811,31639833,4193580,5474372,30644930,17501887,11565515,1499629,1424466,1675714,4554104,145714608,35149215,74901756,28744488,0,15094202,299604269,78777397,0,116056139,104770733,299604269,42547121,107492353,-85810648,78152584,120567643,213658885,138757129,0,20776131,0,136832269,20776130,0,0,1872,858,3431834,486959,3918793,401,0,143812,611909,1168564,224459,392344,586203,271242,7331,25970,0,1192740,372451,810109,0,569233,176821,310480,0,1327684,415605,923710,0,650642,203200,397952,0,2005
106364231,arrowhead regional medical center,7/1/2004,6/30/2005,365,audited,incl. ind. audit,san bernardino,12,1209,city/county,general,comparable,,(909)580-1000,400 north pepper avenue,colton,92324-1801,june griffith-collison,director,www.arrowheadmedcenter.org,county of san bernardino,vere l. williams,arrowhead regional medical center,2,05-0245,hsc30245f,zzt30245f,373,353,353,15011,327,44198,7053,8146,10539,0,0,21894,107168,2089,83,7729,1889,1714,2198,0,0,5239,20941,283,90,0,0,0,0,90582,16586,0,0,0,0,17488,3453,0,0,0,0,78.7,83.2,5.1,5.1,23,8368,3276,30287,90,85439,37368,55832,31498,0,0,55299,295813,81712,213306,12104,0,4310,14,678846,369285,6134,4737,2515,1065,880631961,484959051,8732150,404405060,3245043,342567756,65082347,27960462,175584,0,0,92867225,194594393,98207292,587830276,74980293,1988052,208227603,39388915,49010644,78708112,0,0,119572187,571875806,29063473,197359,78122237,27276430,83252222,26850168,0,0,63994266,308756155,71958029,1408643,142776328,66665344,-122905872,111170599,20404379,0,193481601,0,0,0,0,0,8732150,0,0,32085737,776768,246814444,28397091,21092267,58143071,0,0,17095682,85642905,0,0,0,0,0,58130166,27505200,92926893,4787692,3208555,0,11679796,50681942,10132417,31065916,52449179,117795323,36305972,24791332,3378972,56630145,33635343,21239630,2904111,3051733,31907266,10927929,67597647,70906084,458020056,1571888,0,0,598095675,77866278,0,539748796,-19519399,598095675,14997464,210982641,-184609527,491001903,95078689,608372898,150352842,0,1305209,563159587,564464796,24716000,2342417,10843026,2448,890,4544331,556255,5100586,199,104,273089,914286,1298366,80597,472622,766288,449288,280334,5853,3608,1376915,600103,859953,254134,776007,227261,449958,0,1517073,677129,974009,258969,891795,262810,518801,0,2005
106400466,arroyo grande community hospital,6/1/2004,6/30/2005,395,audited,incl. ind. audit,san luis obispo,08,0801,non-profit,general,comparable,,(805)489-4261,345 s. halcyon rd.,arroyo grande,93420-3896,richard castro,ceo,www.arroyograndehospital.org,catholic healthcare west,james r. saurenmann,saurenmann & associates,0,05-0016,hsc30016j,zzt40016h,65,65,34,5302,3963,756,2,338,71,1739,215,298,12684,1388,564,194,4,133,114,569,23,27,3016,53,0,0,0,12,0,9930,0,0,0,2754,0,2718,0,0,0,298,0,49.4,49.4,4.2,3.7,0,0,0,19632,1636,11311,545,973,2057,39519,458,14882,91013,24679,0,0,68149,0,3,108187,85222,898,993,0,0,194107169,157489781,49262,36666650,1058274,36325582,1399342,-17805,0,0,0,1381537,22132036,10668280,161306853,47703007,18578934,7370279,59451,3373036,709307,19750235,2659820,2348052,102552121,29280403,3913682,9104464,630983,968877,1213130,37991097,919522,7532890,91555048,69841879,13466629,16176108,412876,0,2620264,1574843,46000455,5249861,0,1362267,0,784599,0,0,0,49262,7046505,8998215,298635,277558,1721649,343862,11268262,0,6711964,0,-250823,0,-23116,0,0,4810488,2447304,13819080,0,0,0,0,4861446,2034959,6227897,2124408,12998186,6209185,1663329,344371,6569679,4715261,1024445,159637,538796,974432,1128261,10613528,0,11276194,204758,0,260537,22355017,5509480,0,15714823,1130714,22355017,664436,24176597,-16520758,5277380,5652122,12633442,1357248,0,7298946,0,16420243,705420,983449,1422466,301,85,591405,91488,682893,161,0,62746,205904,114910,33855,41715,100012,17196,9617,4192,1258,120331,48140,195868,0,93861,70233,62972,0,145365,58096,220675,0,103130,82236,73391,0,2005
106400683,atascadero state hospital,7/1/2004,6/30/2005,365,audited,incl. ind. audit,san luis obispo,08,0801,state,psychiatric,state,,(805)468-2000,10333 el camino real,atascadero,93422,melvin e. hunter ,executive director,,state of california,gale nagato,dept of developmental services,0,,,,1259,1230,1177,0,0,0,0,0,165,0,0,476951,477116,0,0,0,0,0,0,0,0,1127,1127,0,165,0,0,1094,0,0,42037,0,0,435079,0,0,7,0,0,1120,0,103.8,106.3,423.4,6005.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183287037,8233626,0,175053411,0,183287037,-8233626,8233626,0,0,0,0,171265604,0,12021433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,8233296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
106190163,aurora charter oak,1/1/2005,12/31/2005,365,audited,excl. ind. audit,los angeles,11,0915,investor,psychiatric,comparable,,(909)549-8032,1161 east covina boulevard,covina,91724-1523,todd a. smith,ceo,http://aurorabehavioral.com,signature health care,nick clark,southeast reimbursement group  llc,0,05-4069,,hsp34069h,95,95,95,8144,69,5453,0,2609,3959,4860,0,210,25304,706,12,980,0,573,584,944,0,110,3909,0,95,0,0,0,0,0,25304,0,0,0,0,0,3909,0,0,0,0,73,73,6.5,6.5,0,0,0,2987,6,0,0,0,537,1546,0,54,5130,0,0,0,0,0,0,0,0,0,0,0,0,24751246,9904236,0,14847010,285924,14348041,784893,0,0,0,0,784893,20855406,2282432,1613408,7320725,55302,4710566,0,2284057,3465845,4140171,0,215655,22192321,1490208,2800,0,0,0,267991,771326,0,26600,2558925,3411270,20362,1541977,0,0,813324,1304757,1771213,513163,0,0,0,528170,0,0,0,0,5162178,36121,3035658,0,1406277,1967946,3003212,0,235618,0,0,0,0,0,0,4828114,548603,510931,0,0,0,0,2780501,1371583,2942078,1366231,7341059,1664065,538981,188498,1311498,1334860,40796,978984,279124,37843,632333,5100606,0,305008,0,0,0,5405614,2492947,0,450000,2462667,5405614,89637,4118304,-502068,0,276846,512711,207703,0,0,0,600000,150000,0,0,192,64,382419,27160,409579,33,0,42518,116616,43356,26972,62417,49957,31111,0,3445,6027,162899,36261,0,0,63480,74865,44914,0,171511,37637,0,0,68161,80527,51743,0,2005
106190462,aurora las encinas hospital,1/1/2005,12/31/2005,365,audited,excl. ind. audit,los angeles,11,0911,investor,psychiatric,comparable,,(626)795-9901,2900 e del mar,pasadena,91107-4375,jim wilcox,ceo,,signature health care,nick clark,southeast reimbursement group  llc,0,05-4078,,hsm34078g,138,138,138,8588,162,1123,0,0,8747,8854,202,2474,30150,636,23,222,0,0,778,1072,16,201,2948,0,138,0,0,0,0,0,30150,0,0,0,0,0,2948,0,0,0,0,59.9,59.9,10.2,10.2,0,0,0,2509,14,0,0,0,2063,4355,0,464,9405,0,0,0,0,0,0,0,0,0,0,0,0,28126102,9637892,0,18488210,467430,19002590,-46950,0,0,0,0,-46950,24469933,2328088,1328081,7542715,141672,962375,0,0,7320410,7539112,155640,1919518,25581442,679015,3660,0,0,0,558096,1178068,0,125821,2544660,2933126,45512,396363,0,0,0,2370527,1980062,686706,0,155640,0,1069956,0,0,0,0,4729607,89940,500579,0,0,4972317,6300074,0,1895693,0,0,0,0,0,0,6601742,736567,822279,0,0,0,0,3564340,1412596,3946336,1918730,9771448,2181182,714321,205870,1696257,1714211,56219,1449245,284281,44101,885455,5132558,0,477594,0,0,0,5610152,4485649,0,500000,624503,5610152,0,5178509,-976635,0,250405,544519,66925,0,0,0,500000,0,0,1848110,230,76,458633,31845,490478,49,0,69096,133238,40224,11098,105747,28857,58581,0,172,11620,226911,38521,2486,0,94848,33740,62127,0,239957,41583,5358,0,102292,34982,66306,0,2005
106374024,aurora san diego,1/1/2005,12/31/2005,365,audited,excl. ind. audit,san diego,14,1412,investor,psychiatric,comparable,,(858)487-3200,11878 avenue of industry,san diego,92128-3423,jim plummer,ceo,http://aurorasandiego.com,signature health care,nick clark,southeast reimbursement group  llc,0,05-4095,,hsm34095h,80,80,80,5431,411,1767,0,12,8149,7081,0,380,23231,410,26,315,0,4,747,1035,0,55,2592,0,80,0,0,0,0,0,23231,0,0,0,0,0,2592,0,0,0,0,79.59999999999999,79.59999999999999,9,9,0,0,0,2720,51,1,0,0,2505,7045,0,329,12651,0,0,0,0,0,0,0,0,0,0,0,0,24830920,10580689,0,14250231,85138,13490369,845000,0,0,0,0,845000,19100144,4075720,1655056,4982496,375534,1570313,0,10358,7138794,6337655,0,339676,20754826,875932,15400,299,0,0,810970,2269393,0,104100,4076094,2911564,119401,1310610,0,0,2298,2741880,2925996,281556,0,0,0,287384,0,0,0,0,2812634,262576,224018,0,7823,5025739,5483837,0,433604,0,0,0,0,0,0,4260142,709286,449216,0,0,0,0,2135468,1202442,3239901,1493914,6751569,1448423,503358,195999,1043164,1434769,45559,960321,381952,55473,669782,4288032,0,282003,0,0,0,4570035,2196011,0,345411,2028613,4570035,0,4802530,-816590,0,170012,432630,150627,0,0,0,550000,204589,0,512622,155,76,311675,20124,331799,17,0,30006,75865,52282,27456,78543,15071,22392,0,680,9380,160954,28011,0,0,49861,24892,47957,0,170721,29940,0,0,53379,26468,51291,0,2005
106560203,aurora vista del mar hospital,1/1/2005,12/31/2005,365,audited,excl. ind. audit,ventura,10,0809,investor,psychiatric,comparable,,(805)653-6434,801 seneca st.,ventura,93001-1411,mayla krebsbach,ceo,http://vistadelmarhospital.com,signature health care,nick clark,southeast reimbursement group  llc,0,05-4077,,hsp34077f,87,87,87,6538,0,2817,0,3392,4127,5806,0,263,22943,591,0,339,0,410,652,950,0,59,3001,0,87,0,0,0,0,0,22943,0,0,0,0,0,3001,0,0,0,0,72.3,72.3,7.6,7.6,0,0,0,752,19,0,0,0,565,1118,0,43,2497,0,0,0,0,0,0,0,0,0,0,0,0,25843269,12143529,0,13699740,61240,12913480,847500,0,0,0,0,847500,22850082,1124424,1868763,7201061,0,2950960,0,3621051,4403156,6231304,0,285837,24693369,346455,8572,0,0,0,260244,514822,0,19807,1149900,3628773,0,1607553,0,0,1718327,1692247,2870546,260823,0,0,0,365260,0,0,0,0,3735912,8452,1271920,0,1814786,2858192,3712237,0,298241,0,0,0,0,0,0,4226768,253016,513136,0,0,0,0,2408079,1070747,2898913,1542821,6574885,1354814,313744,215388,1183502,1137017,58709,1022583,360040,158056,534742,4570453,0,342894,0,0,0,4913347,1454689,0,900000,2558658,4913347,8402,4031244,-801950,0,165907,473037,130143,0,0,0,900000,0,0,900000,148,71,297789,20339,318128,10,0,35081,51958,41397,34613,72607,17698,34799,0,5080,4556,159170,5894,640,0,65440,19723,46922,0,169071,6249,640,0,70338,20958,50872,0,2005
106154101,bakersfield heart hospital,10/1/2004,9/30/2005,365,audited,incl. ind. audit,kern,09,0617,investor,specialty,comparable,,(661)316-6075,3001 sillect ave,bakersfield,93308,randy rolfe,ceo,http://bakersfieldhearthospital.com,medcath  inc.,nick clark,southeast reimbursement group  llc,0,05-0724,hsc30724f,,47,47,47,7824,2825,966,0,0,1754,1119,0,306,14794,2095,759,234,0,0,467,293,0,85,3933,47,0,0,0,0,0,14794,0,0,0,0,0,3933,0,0,0,0,0,86.2,86.2,3.8,3.8,0,0,0,2410,1010,253,0,0,728,588,0,243,5232,8858,0,0,0,0,3,95200,9500,595,68,0,0,168441616,109907392,0,58534224,698977,54338688,4894513,22611,31714,0,0,4885410,32000421,13669771,122771424,70228901,25610168,7962119,0,0,15694207,9793798,0,2884607,132173800,16699073,7000843,1755213,0,0,5046815,4082888,0,1682984,36267816,63532352,16556148,7504829,0,0,0,5293811,11446063,5016748,0,189106,0,368335,0,0,0,0,20818349,15094201,1902573,0,0,14830065,2011535,0,3877501,0,0,0,22611,0,0,10617227,2260023,23559708,0,0,0,0,5350962,2091734,5008296,5450738,15598684,5713812,346540,3224367,14176770,4666882,2851956,889362,490887,3355770,3023658,10132363,0,28984572,138532,0,0,39255467,5642932,0,50163224,-16550689,39255467,962855,13994350,-5814896,27216076,19364664,48442333,19457761,0,0,0,50295818,132594,0,28415817,256,132,615559,53306,668865,316,0,26545,135128,188819,3091,81677,44867,0,0,11363,124069,203862,51379,154407,0,108954,49653,47304,0,226113,55931,170419,0,110016,52073,54313,0,2005
106150722,bakersfield memorial hospital,7/1/2004,6/30/2005,365,audited,excl. ind. audit,kern,09,0617,non-profit,general,comparable,,(661)327-4647,420-34th street,bakersfield,93301,jon von boening,president,www.chwhealth.org,catholic healthcare west,catherine matsuda,healthquest consulting,0,05-0036,,zzt30336f,367,349,349,27548,9623,10724,5234,0,1648,22332,276,1405,78790,4816,2113,905,1606,0,330,5418,65,294,15547,253,60,0,0,24,30,59010,6367,0,0,7110,6303,13944,1080,0,0,466,57,58.8,61.9,5.1,4.4,0,0,0,6575,5338,4111,10190,0,2620,26717,11,4447,60009,31028,2820,0,28603,0,11,641696,369731,4614,4340,2473,425,668198081,504854589,0,163343492,1098713,157190323,7251882,2377269,0,0,0,9629151,133723093,29216254,505258734,175534563,91534521,28535725,35509265,0,9673925,178600385,3878553,10515565,533782502,23119698,17935854,6076816,13381783,0,3733061,61141089,327441,8699837,134415579,155758863,84865958,28047698,38730100,0,0,9532019,171129760,12607525,0,4205994,-23328,0,0,0,0,0,42895398,24604417,6564843,10160948,0,3874967,68611714,0,6631205,0,0,7737,2335053,0,0,34927579,5384870,62098472,0,0,0,0,23310201,4538331,17746332,9184538,58008852,19312864,711140,10496682,34857936,14306887,6459751,1250653,2222895,4000871,5561792,67870060,23303366,56392060,5140716,242722,0,152948924,29478555,0,59784809,63685560,152948924,35511275,113491955,-85245041,112425247,67895082,184120320,127728260,0,604890,70039982,70644872,10860063,176848,37717,1266,540,2623598,175104,2798702,490,0,168333,560998,865350,48602,210047,335731,268711,0,129221,36605,931070,103433,785785,0,423034,125173,255103,0,980805,106755,843130,0,456353,136594,275065,0,2005
106184008,banner lassen medical center,1/1/2005,12/31/2005,365,audited,incl. ind. audit,lassen,01,0213,non-profit,general,comparable,,(530)257-5325,1800 spring ridge dr,susanville,96130,david anderson,administrator,http://bannerhealth.com,banner health system,andrew kinnaman,essential consulting llc,0,05-1320,hsc30251i,,38,25,25,1441,0,870,0,137,1281,0,0,197,3926,417,0,311,0,38,442,0,0,51,1259,38,0,0,0,0,0,3926,0,0,0,0,0,1259,0,0,0,0,0,28.3,43,3.1,3.1,0,0,0,9754,0,6506,0,1215,15476,0,0,1774,34725,10625,0,42,24088,0,3,22030,38882,227,688,182,56,50352904,25245897,0,25107007,59155,22886835,2279327,41,1712,0,0,2277656,7316762,9608211,33427931,6358268,0,4311381,0,607417,6800853,0,0,794345,18872264,8842168,0,5897739,0,1101191,14031180,0,0,1608362,31480640,10327801,0,7553579,0,0,1287844,4431798,0,1449076,0,195799,0,0,0,0,0,0,4435191,0,2361739,0,371593,15800722,0,0,2137762,0,0,0,41,0,0,3024576,2395562,7281489,0,0,0,0,2984392,992974,3855431,2352411,8956775,1955174,1739516,433892,2669306,2675422,1772348,173451,318756,932208,1259987,14200361,0,20657706,0,1257488,0,36115555,24048617,0,0,12066938,36115555,190471,8711668,-4531519,10286956,12615462,26295775,5638069,0,0,0,0,0,9294530,21275780,177,41,328600,47313,375913,22,0,38436,51461,65724,18844,147,91318,36600,18206,5468,2396,69074,26233,85371,0,64467,42839,40616,0,81278,32355,95265,0,72435,47946,46634,0,2005
106190052,barlow hospital,9/1/2004,8/31/2005,365,audited,incl. ind. audit,los angeles,11,0925,non-profit,specialty,comparable,,(213)250-4200,2000 stadium way,los angeles,90026-2606,margaret w. crane,ceo,www.barlow2000.org,barlow respiratory hospital,stephen t. mcgovern,western reimbursement group,0,05-2031,hsc33005f,,75,75,75,14431,0,2211,0,0,1224,1927,34,46,19873,429,0,57,0,0,31,47,1,2,567,75,0,0,0,0,0,19873,0,0,0,0,0,567,0,0,0,0,0,72.59999999999999,72.59999999999999,35,35,0,0,0,241,0,68,0,0,38,8,0,17,372,0,372,0,0,0,0,0,0,0,0,0,0,90310910,56220770,0,34090140,353298,30944970,3498468,402215,0,0,0,3900683,30406120,22165,59882625,69284283,0,7615320,0,0,4526169,8467984,161378,129740,90184874,81667,0,22938,0,0,12744,2878,0,5809,126036,41899234,0,4721838,0,0,0,3138622,5655860,627006,0,161378,0,16832,0,0,0,0,26937413,0,2916420,0,0,1400291,2815002,0,21014,0,400680,825,4551,0,0,11026766,101257,8011386,0,0,0,0,5392054,1082449,4669102,661956,11520922,4293615,491030,4571369,3785347,3375524,718094,643658,349720,33600,1162091,10951807,360957,2665422,1261690,0,0,15239876,3880798,64712,985396,10308970,15239876,5463606,14218156,-9775415,7021811,11285134,18567057,15901635,0,0,0,985396,0,0,0,226,72,475935,69353,545288,105,0,70146,89811,56946,42731,50705,56877,32952,0,56513,19254,233347,1660,91984,0,65588,20893,62463,0,268848,1922,105337,0,74842,23905,70434,0,2005
106361105,barstow community hospital,1/1/2005,12/31/2005,365,audited,excl. ind. audit,san bernardino,12,1213,investor,general,comparable,small/rural,(760)256-1761,555 south seventh st,barstow,92311,craig morse,assistant cfo,www.barstowhospital.com,community health systems inc.,jeffrey n. brown,hospital management services,0,05-0298,,zzt30298h,56,56,25,3949,708,2018,133,202,857,956,0,265,9088,1137,222,704,46,61,301,411,0,106,2988,56,0,0,0,0,0,9088,0,0,0,0,0,2988,0,0,0,0,0,44.5,44.5,3,3,14,596,292,6412,646,10399,1589,0,6328,5897,0,6124,37395,20517,0,0,17944,0,4,77677,73870,610,1092,230,94,181832952,143256072,0,38576880,163883,29086244,9654519,0,1432636,0,0,8221883,12590122,25014416,144228414,42261290,8716729,19672234,1183555,2378286,11141781,10478672,0,2457515,98290062,18168367,3038554,18351252,2204958,0,16980373,15533382,0,9266004,83542890,51478261,9167330,32961931,2944191,0,2235786,14167906,20168333,9343308,0,0,0,789026,0,0,0,0,8858979,2587953,5061555,444322,142500,13421909,5843721,0,2215941,0,0,0,0,0,0,4408197,2277413,8618306,0,0,0,0,3674499,1602938,6121159,2383732,10712167,2834170,608900,2093143,3764314,3924303,867843,413110,636966,1387678,1843650,11030276,0,3931513,0,31247621,0,46209410,7405699,0,0,38803711,46209410,0,26880331,-16769924,1715269,5438560,8594970,4663457,0,0,0,0,0,0,4305688,221,78,421245,46672,467917,72,0,59613,72748,90995,28327,43746,104947,12796,0,8073,0,104170,45801,103291,0,74767,45641,47575,0,117076,49344,114521,0,81264,51294,54418,0,2005
106090793,barton memorial hospital,1/1/2005,12/31/2005,365,audited,incl. ind. audit,el dorado,02,0306,non-profit,general,comparable,small/rural,(530)541-3420,2170 south avenue,south lake tahoe,96150-7026,william gordon,ceo,,barton memorial hospital,christine ponce,toyon associates  inc.,0,05-0357,,zzr00352f,121,121,121,5745,113,17789,0,779,3803,280,0,1401,29910,1107,48,643,0,128,1378,120,0,262,3686,73,0,0,0,48,0,13192,0,0,0,16718,0,3636,0,0,0,50,0,67.7,67.7,8.1,3.6,11,1031,554,28684,519,17548,0,3983,31019,2941,0,4846,89540,19469,8634,10892,44742,0,10,236188,245885,2218,2650,379,164,175588666,88556333,0,87032333,3201289,80308371,9925251,15264527,15151023,0,0,10038755,29927055,21674214,123987397,35796714,969989,15741743,0,6880165,33607287,1626059,0,4152994,98774951,18630584,302496,10253381,0,4203391,36866397,2164821,0,4392645,76813715,39448542,847326,15939658,0,0,7189009,14099379,1185360,4991928,0,1210742,0,3644389,0,0,0,0,14719015,250753,9664194,0,2614444,55665998,2438211,0,1679718,0,213402,0,1159260,0,0,12213898,10226524,24278917,0,0,0,0,15577492,4192344,10160962,3658234,26781262,17634820,3016497,4553823,11643131,4305707,4754588,750322,951004,359002,5558215,34131318,27339700,30893885,883276,18478875,85547,111812601,20605445,0,18735772,72471384,111812601,8140497,28402571,-14622202,29163306,38113752,70169444,39275559,0,0,0,21170959,2435187,0,962004,692,166,1318095,173516,1491611,154,0,85484,256430,214683,13526,116831,394947,103459,80235,35881,16619,258820,142912,261654,0,233688,93666,129739,197616,284863,162270,303283,0,265179,106913,146435,222668,2005
