OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_1,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OR_MIN_IP,SURG_OP,OR_MIN_OP,AMB_SURG_PROG,OR_TOTL,OR_OP_ONLY,OR_IP_AND_OP,OR_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_NONURGENT_CPT_99281_TOTL_VIS,EMS_NONURGENT_CPT_99281_ADM_VIS,EMS_URGENT_CPT_99282_TOTL_VIS,EMS_URGENT_CPT_99282_ADM_VIS,EMS_MODER_CPT_99283_TOTL_VIS,EMS_MODER_CPT_99283_ADM_VIS,EMS_SEVERE_CPT_99284_TOTL_VIS,EMS_SEVERE_CPT_99284_ADM_VIS,EMS_CRITICAL_CPT_99285_TOTL_VIS,EMS_CRITICAL_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA_Name,MSSA_Designt_Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106180919,LASSEN COMMUNITY HOSPITAL INC,1/1/03,4/30/03,Licensed,4/22/03,"August 31, 1953",Lassen,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),Banner Health,General Medical / Surgical,NO,59,560 HOSPITAL LANE,SUSANVILLE,96130,530-252-2000,0,0,0,0,0,0,0,No,18,295,1119,2016,6,87,172,672,0,0,0,0,4,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,382,1291,3136,0,0,0,0,0,0,0,0,31,24,412,3472,0,0,0,0,59,406,1703,6608,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,1,1,0,57,26,0,129,90,5147,187,10630,Yes,2,0,2,0,Basic,Basic,0,0,0,1,0,0,418,1,1229,15,1027,9,320,35,213,72,3207,132,5,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,72,56,134,4,Susanville,Rural,No,No,No,1,3207,50 - 99,0
106010869,LAUREL GROVE HOSPITAL,1/1/03,12/31/03,Licensed,,"April 18, 1960",Alameda,05 - East Bay,General Acute Care,Non-Profit Corporation (incl. Church-related),Sutter Health,Physical Rehabilitation,NO,61,19933 LAKE CHABOT ROAD,CASTRO VALLEY,94546,510-727-2700-2209,0,0,0,0,0,0,0,No,19,0,0,6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,382,5511,11315,50,382,5511,18250,0,0,0,0,0,0,0,0,11,225,2636,4015,0,0,0,0,61,607,8147,22265,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2f,71,143,9,Castro Valley Central and North/Oak Knoll/San Leandro Northeast/Sheffield Village/Union City East,Urban,No,No,No,1,0,50 - 99,0
106190468,LINCOLN HOSPITAL MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"January 1, 1946",Los Angeles,11 - Los Angeles,General Acute Care,Investor - Corporation,NCFE,General Medical / Surgical,NO,36,443 SOUTH SOTO STREET,LOS ANGELES,90033,323-261-1181-2385,0,0,0,0,0,0,0,No,27,389,1811,9855,0,0,0,0,5,0,0,1825,2,0,0,0,730,2,0,0,0,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,389,1811,13140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,389,1811,13140,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2825,380,17206,Yes,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78.2h,99,155,34,Boyle Heights Central/City Terrace West,Urban,No,No,No,1,0,1 - 49,0
206190788,LITTLE CO OF MARY SUBACUTE CARE CTR-SOUTH BAY,1/1/03,12/31/03,Licensed,,"July 17, 1972",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Little Company of Mary,Long-Term Care (SN/IC),NO,0,3620 WEST LOMITA BOULEVARD,TORRANCE,90505,310-378-8587,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,406,44794,70400,0,0,0,0,0,406,44794,70400,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2aaaa,106,161,36,Harbor Gateway South/Lomita/Torrance East Central,Urban,No,No,No,1,0,1 - 49,0
106196364,LITTLE CO OF MARY TRANSITIONAL CARE CTR-BEACH CITY,1/1/03,12/31/03,Licensed,,"September 2, 1998",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),LITTLE COMPANY OF MARY HOSPITAL,Other,NO,94,514 PROSPECT BLVD,REDONDO BEACH,92072,310-937-1946,0,0,0,0,0,0,0,No,64,795,6811,23360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,795,6811,23360,0,0,0,0,0,0,0,0,30,556,8970,10950,0,0,0,0,94,1351,15781,34310,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.2u,106,161,36,Redondo Beach Central and South/Torrance West Central,Urban,No,No,No,1,0,50 - 99,0
106190680,LITTLE COMPANY OF MARY - SAN PEDRO HOSPITAL,1/1/03,12/31/03,Licensed,,"January 1, 1946",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Little Company of Mary,General Medical / Surgical,NO,587,1300 WEST SEVENTH STREET,SAN PEDRO,90732,310-832-3311,0,0,0,0,0,0,0,No,122,4009,14461,45234,22,876,1908,8030,4,0,0,52,18,260,685,2545,4458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,345,5915,7300,186,5490,24829,65074,48,669,6201,17520,25,593,7279,9125,328,1435,33974,4264,0,0,0,0,587,8187,72283,95983,0,0,20,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,30,5,1,0,1,635,181,0,2093,1080,150780,1743,135900,Yes,7,0,7,0,Basic,Basic,0,0,0,1,0,0,1348,4,8342,2,10970,13,5613,1620,2212,1672,28485,3311,16,0,723,1,239,206,104,110,169,91,112,144,124,137,142,309,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,78.2o,107,161,36,Miraleste/Palo Verdes Estates/Portuguese Bend/Rancho Palos Verdes/Rolling Hills/San Pedro West,Urban,No,No,No,1,28485,500+,0
106190470,LITTLE COMPANY OF MARY HOSPITAL,1/1/03,12/31/03,Licensed,,"December 21, 1959",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),LITTLE COMPANY OF MARY HEALTH SERVICES,General Medical / Surgical,NO,270,4101 TORRANCE BOULEVARD,TORRANCE,90503,310-540-7676,0,0,0,0,0,0,0,No,182,11366,41613,80745,35,3113,8302,12775,13,668,1280,4745,28,770,1092,7526,10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,189,73,3737,4380,0,0,0,0,270,16106,62458,112865,0,0,0,0,0,0,0,0,0,1218,30392,10890,0,0,0,0,270,17324,92850,123755,0,0,0,CV SURG,2,0,0,113,32,113,32,145,3,0,0,0,0,182,597,0,758,182,1355,117,211,43,81,0,768,1355,3021,167,51,0,0,0,0,865,2156,6707,4150,634667,5943,446576,Yes,15,3,12,0,Basic,Basic,0,0,0,1,0,0,2824,1,11415,9,11717,11,20258,3981,3755,3549,49969,7551,29,2824,1617,1,277,168,200,95,166,91,152,114,138,105,63,429,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,78.2u,106,161,36,Redondo Beach Central and South/Torrance West Central,Urban,No,No,No,1,49969,200 - 299,135
106390923,LODI MEMORIAL HOSPITAL,1/1/03,12/31/03,Licensed,,"April 2, 1952",San Joaquin,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),Lodi Memorial Hospital Association,General Medical / Surgical,NO,101,975 SOUTH FAIRMONT AVENUE,LODI,95240-5179,209-334-3411,0,0,0,0,0,0,0,No,73,5405,21169,26645,18,1304,2497,6570,0,0,0,0,10,328,242,2691,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,7037,26357,36865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,7037,26357,36865,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,158,0,94,0,252,0,0,0,0,0,0,0,0,1253,37,3,1,0,1,893,354,6,2162,1791,199154,2441,161812,No,6,0,6,0,Basic,Basic,0,0,0,1,0,0,97,0,2705,11,4680,77,7353,1577,3843,2331,18678,3996,16,0,799,1,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,166,63,147,11,Lodi,Urban,No,No,No,1,18678,100 - 149,0
106390922,LODI MEMORIAL HOSPITAL - WEST,1/1/03,12/31/03,Licensed,,"June 20, 1967",San Joaquin,06 - North San Joaquin,General Acute Care,Non-Profit Corporation (incl. Church-related),Lodi Memorial Hospital Association,Long-Term Care (SN/IC),NO,71,800 SO. LOWER SACRAMENTO ROAD,LODI,95242-3639,209-334-3411,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,307,3426,8760,24,307,3426,8760,0,0,0,0,0,0,0,0,47,116,13078,17155,0,0,0,0,71,423,16504,25915,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,63,147,11,Lodi,Urban,No,No,No,1,0,50 - 99,0
106364014,LOMA LINDA UNIVERSITY BEHAVORIAL MEDICINE CENTER,1/1/03,12/31/03,Licensed,,"January 16, 1988",San Bernardino,12 - Inland Counties,Acute Psychiatric,Non-Profit Corporation (incl. Church-related),Loma Linda University Behavioral Medicine Center,Psychiatric,NO,89,1710 BARTON ROAD,REDLANDS,92373,909-558-9204,0,0,0,0,775,5162,18,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,3782,21588,32485,0,0,0,0,0,0,0,0,89,3782,21588,32485,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151i,116,164,41,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,No,No,No,1,0,50 - 99,0
106361245,LOMA LINDA UNIVERSITY COMMUNITY MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"September 19, 1972",San Bernardino,12 - Inland Counties,General Acute Care,Non-Profit Corporation (incl. Church-related),Loma Linda University Adventist Health Sciences Center,General Medical / Surgical,NO,118,25333 BARTON ROAD,LOMA LINDA,92354,909-558-4000,0,0,0,0,0,0,0,No,110,2596,15272,40150,0,0,0,0,0,0,0,0,8,178,0,1785,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2774,17057,43070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,2774,17057,43070,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546,166833,2369,203484,No,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151i,116,164,41,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,No,No,No,1,0,100 - 149,0
106361246,LOMA LINDA UNIVERSITY MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"January 1, 1946",San Bernardino,12 - Inland Counties,General Acute Care,Non-Profit Corporation (incl. Church-related),Loma Linda University Adventist Health Sciences Center,General Medical / Surgical,YES,671,11234 ANDERSON STREET,LOMA LINDA,92354,909-558-4000,0,0,0,0,0,0,0,No,276,17961,66678,100740,35,1083,5534,12775,73,4984,20639,26645,189,5133,0,51093,68985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,992,0,24290,26280,26,407,6812,9490,671,30560,175046,244915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,671,30560,175046,244915,0,0,0,CV SURG,13,147,0,411,0,558,0,326,4,306,155,0,0,1731,653,0,0,2037,808,117,5,9,4,0,97,232,2544,169,7,0,0,0,0,728,1816,4368,8998,1698989,1739,187339,Yes,16,0,16,0,Basic,Basic,0,0,0,1,0,1,734,16,6136,91,13910,772,15697,3746,11128,5680,47605,10305,50,4818,3304,1,408,407,420,307,301,268,501,497,348,291,289,539,4576,1,1,0,0,0,0,0,0,0,0,0,0,0,0,47605,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,151i,116,164,41,Colton Southeast/Grand Terrace/Loma Linda/Redlands North,Urban,No,No,No,0,0,500+,0
106420491,LOMPOC HEALTHCARE DISTRICT,1/1/03,12/31/03,Licensed,,"January 1, 1946",Santa Barbara,10 - Santa Barbara/Ventura,General Acute Care,District,,General Medical / Surgical,NO,60,508 EAST HICKORY,LOMPOC,93436,805-737-3300,0,0,0,0,0,0,0,No,46,2011,7569,16790,10,535,1205,3650,0,0,0,0,4,160,256,901,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2706,9675,21900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2706,9675,21900,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,12,0,0,0,0,0,115,420,1169,623,93253,1606,173986,No,5,0,5,0,Basic,Basic,0,0,0,1,0,0,3116,0,9737,0,2028,0,2169,1582,1411,0,18461,1582,8,3116,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,179,86,152,24,Lompoc/Mission Hills/Vandenberg,Rural,No,No,No,1,18461,50 - 99,0
106190525,LONG BEACH MEMORIAL MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"July 1, 1960",Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),Memorial Health Services,General Medical / Surgical,YES,541,2801 ATLANTIC AVENUE,LONG BEACH,90806,566-933-2000,1,1,0,0,0,0,0,No,337,22101,96003,123005,59,5670,12650,21535,0,0,0,0,61,2872,4462,18560,22265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,833,9867,15330,499,31476,137080,182135,0,0,0,0,0,0,0,0,42,904,7376,15330,0,0,0,0,541,32380,144456,197465,0,0,0,CV SURG,3,0,0,357,101,357,101,361,4,0,0,0,0,1673,838,670,100,2343,938,259,746,77,0,585,34,1899,5345,526,134,1,1,0,3649,1696,0,11144,10552,1410834,9473,721001,Yes,31,0,31,0,Basic,Basic,0,0,0,1,0,1,1217,32,11258,172,15690,2518,14011,7626,4351,3501,46527,13849,44,0,1175,1,44,35,43,13,32,8,4,6,2,6,2,29,224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46527,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,78.2lll,107,160,37,Bixby Knolls/Long Beach Central,Urban,No,No,No,0,0,500+,198
106301248,LOS ALAMITOS MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"November 22, 1968",Orange,13 - Orange,General Acute Care,Investor - Corporation,"Tenet Healthsystem, Inc.",General Medical / Surgical,NO,167,3751 KATELLA AVENUE,LOS ALAMITOS,90720,562-598-1311,0,0,0,0,0,0,0,No,113,6066,27250,41245,12,1401,3299,4380,0,0,0,0,9,517,934,2515,3285,8,459,675,2236,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,8443,35300,51830,0,0,0,0,25,370,7129,9125,0,0,0,0,0,0,0,0,167,8813,42429,60955,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,312,195,93,0,405,195,116,67,7,0,5,0,195,1271,41,4,1,0,1,933,338,0,2690,1742,214835,4728,332634,Yes,6,0,6,0,Basic,Basic,0,0,0,1,0,0,2940,16,7721,44,4080,158,3139,577,6684,3354,24564,4149,12,2940,320,1,67,54,28,43,53,17,33,68,51,100,85,144,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,744,672,744,720,744,720,744,744,720,744,720,744,116e,120,168,40,Cypress/Los Alamitos/Rossmoor,Urban,No,No,No,1,24564,150 - 199,0
106191227,LOS ANGELES CO HARBOR-UCLA MEDICAL CENTER,1/1/03,12/31/03,Licensed,,"July 1, 1953",Los Angeles,11 - Los Angeles,General Acute Care,City and/or County,"Los Angeles County, Department of Health Services",General Medical / Surgical,YES,553,1000 WEST CARSON STREET,TORRANCE,90502,310-222-2101,0,0,0,0,0,0,0,Yes,354,16054,73292,129210,50,1208,3457,18250,34,2396,7572,12410,44,970,3479,15432,16060,6,136,540,1937,2190,8,0,0,0,2920,0,0,0,0,0,18,62,203,2401,6570,0,0,0,0,514,20826,104091,187610,0,0,0,0,39,833,12350,14235,0,0,0,0,0,0,0,0,553,21659,116441,201845,0,0,0,CV SURG,1,0,0,233,0,233,0,152,1,14,0,0,0,827,213,230,0,1071,213,37,165,0,0,0,11,213,947,95,16,0,0,0,0,276,671,3948,6290,1008958,2378,223801,Yes,10,0,10,0,Basic,Basic,0,0,0,1,0,1,544,0,13340,1510,47469,12078,4925,1761,10615,1510,76893,16859,39,22184,7200,1,471,340,444,323,407,378,537,438,528,412,360,483,5121,1,1,0,0,0,0,0,0,0,0,0,0,0,0,76893,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,78.2aaaa,108,161,36,Harbor Gateway South/Lomita/Torrance East Central,Urban,No,No,No,0,0,500+,0
106191230,LOS ANGELES CO MARTIN LUTHER KING JR/DREW MED CTR,1/1/03,12/31/03,Licensed,,"March 27, 1972",Los Angeles,11 - Los Angeles,General Acute Care,City and/or County,Los Angeles County,General Medical / Surgical,YES,537,12021 WILMINGTON AVENUE,LOS ANGELES,90059,310-668-5201,0,0,0,0,0,0,0,Yes,215,8324,46012,78475,90,984,3725,32850,54,1398,5195,19710,53,260,1804,7936,19345,6,99,374,1919,2190,0,0,0,0,0,0,0,0,0,0,43,472,221,5626,15695,0,0,0,0,461,11537,70413,168265,0,0,0,0,76,765,11338,27740,0,0,0,0,0,0,0,0,537,12302,81751,196005,0,0,0,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,123,13,0,0,123,13,9,0,0,0,0,4,13,730,150,41,0,0,0,0,261,469,1242,2196,251378,2225,251378,Yes,11,0,11,0,Basic,Basic,0,0,0,1,0,1,8884,0,8529,1241,24311,0,1348,0,8546,8546,51618,9787,29,15637,4703,1,471,384,440,410,465,447,449,514,524,437,408,563,5512,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51618,0,0,0,1,0,744,672,744,720,744,720,744,744,720,744,720,744,78.2aaa,105,158,37,Watts/Willowbrook,Urban,No,No,No,0,0,500+,0
