OSHPD_ID,FAC_NAME,BEG_DATE,END_DATE,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,County Name,HEALTH_SVC_AREA,LIC_CAT,LICEE_TOC,PARENT_NAME,TYPE_SVC_PRINCIPAL,TEACH_HOSP,HOSP_BED_LIC_TOTL,FAC_ADDRESS_ONE,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,CHEM_PSY_BED_LIC,PSY_PROG_SHDOYL,MED_SURG_BED_LIC,MED_SURG_DIS,MED_SURG_CENS_DAY,MED_SURG_LICBED_DAY,PERINATL_BED_LIC,PERINATL_DIS,PERINATL_CENS_DAY,PERINATL_LICBED_DAY,PED_BED_LIC,PED_DIS,PED_CENS_DAY,PED_LICBED_DAY,ICU_BED_LIC,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,ICU_LICBED_DAY,CCU_BED_LIC,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,CCU_LICBED_DAY,RESP_BED_LIC,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,RESP_LICBED_DAY,BURN_BED_LIC,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,BURN_LICBED_DAY,NICU_BED_LIC,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,NICU_LICBED_DAY,REHAB_BED_LIC,REHAB_DIS,REHAB_CENS_DAY,REHAB_LICBED_DAY,GAC_BED_LIC_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_DIS,CHEM_CENS_DAY,CHEM_LICBED_DAY,PSY_BED_LIC,PSY_DIS,PSY_CENS_DAY,PSY_LICBED_DAY,SN_BED_LIC,SN_DIS,SN_CENS_DAY,SN_LICBED_DAY,IC_BED_LIC,IC_DIS,IC_CENS_DAY,IC_LICBED_DAY,HOSP_BED_LIC_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,HOSP_LICBED_DAY_TOTL,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_GAC_BED_LIC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,PACEMKR_PERM_IMPL,PTCA_ANGIOPLASTY_WITH_STENT,PTCA_ANGIOPLASTY_WITHOUT_STENT,PTBV_BALLOON,THROMBO_AGT,CATH_OTHR,CATH_TOTL,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,births_all other,NEWBORN_NURSRY_CENS_DAY,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,AMB_SURG_PROG,OP_RM_TOTL,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_IP_ONLY,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,EMS_non-GAC,EMS_GAC None,EMS_Standby,EMS_Basic,EMS_Comp,EMSA_Trauma Ctr,EMS_MINOR_CPT_99281_TOTL_VIS,EMS_MINOR_CPT_99281_ADM_VIS,EMS_LOW/MODERATE_CPT_99282_TOTL_VIS,EMS_LOW/MODERATE_CPT_99282_ADM_VIS,EMS_MODERATE_CPT_99283_TOTL_VIS,EMS_MODERATE_CPT_99283_ADM_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_TOTL_VIS,EMS_SEVERE_W/O_THREAT_CPT_99284_ADM_VIS,EMS_SEVERE_W_THREAT_CPT_99285_TOTL_VIS,EMS_SEVERE_W_THREAT_CPT_99285_ADM_VIS,EMS_VIS_TOTL,EMS_ADM_VIS_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_CLOSURE_AMB_DIVERS,EMS_CLOSED_JAN_HOURS,EMS_CLOSED_FEB_HOURS,EMS_CLOSED_MAR_HOURS,EMS_CLOSED_APR_HOURS,EMS_CLOSED_MAY_HOURS,EMS_CLOSED_JUN_HOURS,EMS_CLOSED_JUL_HOURS,EMS_CLOSED_AUG_HOURS,EMS_CLOSED_SEP_HOURS,EMS_CLOSED_OCT_HOURS,EMS_CLOSED_NOV_HOURS,EMS_CLOSED_DEC_HOURS,EMS_CLOSED_TOTL_HOURS,EMSA_TRAUMA_CTR_DESIG,Level I-Trauma,Level II-Trauma,Level III-Trauma,Level IV-Trauma,EMSA_TRAUMA_PEDS_CTR_DESIG,Level I - ped,Level II - ped,Level III - ped,Level IV - ped,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,Level I ems visits,Level II ems visits,Level III ems visits,Level IV ems visits,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,Jan hours open per month,Feb hours open per month,March hours open per month,April hours open per month,May hours open per month,June hours open per month,July hours open per month,Aug hours open per month,Sept hours open per month,Oct hours open per month,Nov hours open per month,Dec hours open per month,MED_SVC_STUDY_AREA,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,MSSA English Name,MSSA Designt. Type,Non-Responder,Not in Operation,State Hospital,Non Trauma Center,Non Trauma Ctr # of Visits,Bed Size Range,ATHERECTOMY_PTCRA_ABLATION
106374063,ALVARADO HOSPITAL MEDICAL CENTER/SDRI,1/1/06,12/31/06,Open,6/7/90,6/7/90,San Diego,14 - San Diego/Imperial,General Acute Care,Investor - Corporation,Tenet Health Corporation,Long-Term Care (SN/IC),NO,80,6645 ALVARADO ROAD,SAN DIEGO,92120,619-287-3270,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,484,6053,18250,50,484,6053,18250,0,0,0,0,0,0,0,0,30,634,7506,10950,0,0,0,0,80,1118,13559,29200,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,161e,78,39,53,College Heights/Hillcrest Southeast/Kensington/Rolando North/University Heights,Urban,No,No,No,1,0,50 - 99,0
106370749,ALVARADO PARKWAY INSTITUTE B.H.S.,1/1/06,12/31/06,Open,9/30/59,9/30/59,San Diego,14 - San Diego/Imperial,Acute Psychiatric,Investor - Corporation,,Psychiatric,NO,66,7050 PARKWAY DRIVE,LA MESA,91942,619-465-4411-6073,0,0,0,0,0,0,12,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,2298,21457,24090,0,0,0,0,0,0,0,0,66,2298,21457,24090,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,161f,77,36,52,La Mesa/Rolando South,Urban,No,No,No,1,0,50 - 99,0
106194010,AMERICAN RECOVERY CENTER,1/1/06,12/31/06,Open,7/1/87,7/1/87,Los Angeles,11 - Los Angeles,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Behavioral Health Services,Chemical Dependency (Alcohol/Drug),NO,50,2180 WEST VALLEY BOULEVARD,POMONA,91768,909-865-2336-245,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1396,9192,18250,0,0,0,0,0,0,0,0,0,0,0,0,50,1396,9192,18250,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,78.2ss,61,32,38,Pomona East and South,Urban,No,No,No,1,0,50 - 99,0
106301097,ANAHEIM GENERAL HOSPITAL,1/1/06,12/31/06,Open,8/5/65,8/5/65,Orange,13 - Orange,General Acute Care,Investor - Partnership,Pacific Health Corporation,General Medical / Surgical,NO,101,3350 WEST BALL ROAD,ANAHEIM,92804,714-827-6700-596,0,0,0,0,0,0,0,No,70,1870,8263,25550,14,404,913,5110,5,0,0,1825,12,227,301,2426,4380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2501,11602,36865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,2501,11602,36865,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,10,357,6,2,No,0,0,0,120,237,795,417,21605,796,23523,Yes,3,0,3,0,Basic,Basic,0,0,0,1,0,0,1911,0,4547,98,2558,722,1921,380,258,258,11195,1458,6,0,289,1,37,57,59,37,10,6,19,18,24,26,2,2,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,116c,67,34,40,Anaheim West,Urban,No,No,No,1,11195,100 - 149,0
106301109,ANAHEIM GENERAL HOSPITAL - BUENA PARK CAMPUS,1/1/06,12/31/06,Open,1/29/62,1/29/62,Orange,13 - Orange,General Acute Care,Investor - Partnership,Pacific Health Corporation,Long-Term Care (SN/IC),NO,42,5742 BEACH BOULEVARD,BUENA PARK,90621,714-521-4770,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,372,3502,5525,31,37,8196,9805,0,0,0,0,42,409,11698,15330,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,116a,56,34,40,Buena Park/La Palma,Urban,No,No,No,1,0,1 - 49,0
106301098,ANAHEIM MEMORIAL MEDICAL CENTER,1/1/06,12/31/06,Open,2/18/58,2/18/58,Orange,13 - Orange,General Acute Care,Non-Profit Corporation (incl. Church-related),Memorial Health Services,General Medical / Surgical,NO,223,1111 WEST LA PALMA AVENUE,ANAHEIM,92801,714-774-1450,0,0,0,0,0,0,0,No,153,11524,43717,55961,27,2206,5240,9767,0,0,0,0,22,452,1527,5781,8030,10,276,878,3000,3650,0,0,0,0,0,0,0,0,0,0,11,209,306,2681,4015,0,0,0,0,223,14667,60419,81423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,14667,60419,81423,0,0,0,CV SURG,2,0,0,345,1,345,1,298,2,0,0,0,0,1070,1636,1803,0,2873,1636,118,19,859,0,43,573,1636,1982,124,29,Yes,1,0,1454,528,0,3571,3250,382239,3128,266067,No,7,0,7,0,Basic,Basic,0,0,0,1,0,0,268,10,12597,47,19284,800,10231,6236,704,548,43084,7641,21,0,1833,1,61,48,36,100,18,2,21,9,27,40,34,37,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,116l,72,34,47,Anaheim Central,Urban,No,No,No,1,43084,200 - 299,24
106190034,ANTELOPE VALLEY HOSPITAL MEDICAL CENTER,1/1/06,12/31/06,Open,9/27/55,9/27/55,Los Angeles,11 - Los Angeles,General Acute Care,District,,General Medical / Surgical,NO,411,1600 WEST AVENUE J,LANCASTER,93534,661-949-5000,0,0,0,0,0,0,0,No,251,12154,59436,69742,39,4310,16009,10114,22,1341,3190,8030,21,224,1398,5454,7665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,209,612,5268,10863,0,0,0,0,381,18238,89357,106414,0,0,0,0,30,667,3218,10950,0,0,0,10144,0,0,0,0,411,18905,92575,127508,0,0,0,CV SURG,1,0,0,53,0,53,0,43,1,0,0,0,0,501,340,321,36,822,376,175,302,14,0,2,52,551,5783,465,100,No,0,0,0,1645,4138,12663,4803,465389,3149,212325,No,9,0,9,0,Basic,Basic,0,0,0,1,0,0,2995,21,18619,23,30823,2676,26909,7920,5135,2907,84481,13547,28,3360,4868,1,233,80,210,46,57,49,78,52,93,74,48,75,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,77.1b,36,17,22,Desert View Highlands/Lancaster West/Palmdale Northwest/Quartz Hill,Urban,No,No,No,1,84481,300 - 499,6
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,1/1/06,12/31/06,Open,3/30/99,3/30/99,San Bernardino,12 - Inland Counties,General Acute Care,City and/or County,County of San Bernardino,General Medical / Surgical,NO,373,400 N. PEPPER AVENUE,COLTON,92324-1816,909-580-6150,0,0,0,0,0,0,0,No,144,8810,42280,52560,24,3261,8150,8760,23,2583,5935,8395,48,1522,0,5780,17520,0,0,0,0,0,0,0,0,0,0,14,304,0,790,5110,30,408,0,5540,10950,0,0,0,0,283,16888,68475,103295,0,0,0,0,90,3375,16870,32850,0,0,0,0,0,0,0,0,373,20263,85345,136145,0,0,0,CV SURG,0,0,0,0,0,0,0,0,1,0,0,0,0,251,0,22,0,273,0,0,0,0,0,0,0,0,3866,104,25,No,0,0,0,1155,2711,7563,7558,987072,5079,413783,Yes,19,0,19,0,Basic,Basic,0,0,0,1,0,1,1090,0,899,3,529,0,389,3,99,2,3006,8,43,0,8741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3006,0,0,YES,,744,672,744,720,744,720,744,744,720,744,720,744,151f,62,32,43,Bloomington/Colton Central and West/Fontana South/Rialto South,Urban,No,No,No,0,0,300 - 499,0
106400466,ARROYO GRANDE COMMUNITY HOSPITAL,1/1/06,12/31/06,Open,4/16/62,4/16/62,San Luis Obispo,08 - Mid-Coast,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,65,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,805-489-4261,0,0,0,0,0,0,0,No,45,2478,9236,16425,0,0,0,0,0,0,0,0,8,195,174,1419,2920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2673,10655,19345,0,0,0,0,0,0,0,0,12,286,2823,4380,0,0,0,0,65,2959,13478,23725,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,951,152811,754,75054,Yes,3,0,3,0,Basic,Basic,0,0,0,1,0,0,1525,11,5864,24,8223,121,4520,1354,833,469,20965,1979,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,171,33,15,22,Arroyo Grande/Nipomo/Oceano/Pismo Beach,Rural,No,No,No,1,20965,50 - 99,0
706400683,ATASCADERO STATE HOSPITAL,1/1/06,12/31/06,Open,6/16/54,6/16/54,San Luis Obispo,08 - Mid-Coast,Acute Psychiatric,State,California State Department of Mental Health,Psychiatric,NO,1275,P O BOX 7001,ATASCADERO,93423,805-468-2201,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,1262,53043,60225,0,0,0,0,1110,1205,397675,405150,1275,2467,450718,465375,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,170,33,15,22,Atascadero/Templeton,Rural,No,No,Yes,1,0,500+,0
106190163,AURORA CHARTER OAK,1/1/06,12/31/06,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,Acute Psychiatric,Investor - Limited Liability Company,,Psychiatric,NO,95,1161 EAST COVINA BOULEVARD,COVINA,91724,626-966-1632,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,4237,29610,34675,0,0,0,0,0,0,0,0,95,4237,29610,34675,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,78.2qq,57,24,32,Asuza/Charter Oak/Covina,Urban,No,No,No,1,0,50 - 99,0
106190462,"AURORA LAS ENCINAS HOSPITAL, LLC",1/1/06,12/31/06,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,Acute Psychiatric,Investor - Limited Liability Company,"Signature Healthcare Services, LLC",Psychiatric,NO,118,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,626-356-2555,0,0,0,0,550,5528,22,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,3332,33704,47930,0,0,0,0,0,0,0,0,118,3332,33704,47930,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,78.2mm,44,21,29,Pasadena South/San Marino/South Pasadena,Urban,No,No,No,1,0,100 - 149,0
106374024,AURORA SAN DIEGO,1/1/06,12/31/06,Open,5/19/88,5/19/88,San Diego,14 - San Diego/Imperial,Acute Psychiatric,Investor - Limited Liability Company,"Signature Healthcare Services, LLC",Psychiatric,NO,80,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,858-487-3200,0,0,0,0,403,3031,10,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,2557,22607,29200,0,0,0,0,0,0,0,0,80,2557,22607,29200,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,161q,75,36,52,Poway Central/Poway Grove/Rancho Bernardo Southwest/Sabre Springs,Urban,No,No,No,1,0,50 - 99,0
106560203,AURORA VISTA DEL MAR HOSPITAL,1/1/06,12/31/06,Open,2/27/85,2/27/85,Ventura,10 - Santa Barbara/Ventura,Acute Psychiatric,Investor - Limited Liability Company,,Psychiatric,NO,87,801 SENECA STREET,VENTURA,93001,805-653-6434,0,0,0,0,0,0,0,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3027,22710,31755,0,0,0,0,0,0,0,0,87,3027,22710,31755,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,241c,35,19,24,Ventura,Urban,No,No,No,1,0,50 - 99,0
106154101,BAKERSFIELD HEART HOSPITAL,1/1/06,12/31/06,Open,9/10/99,9/10/99,Kern,09 - Central,General Acute Care,Investor - Corporation,Medcath Inc.,General Medical / Surgical,NO,47,3001 SILLECT AVENUE,BAKERSFIELD,93308,661-316-6050,0,0,0,0,0,0,0,No,37,3854,13298,13505,0,0,0,0,0,0,0,0,0,0,0,0,0,10,904,0,2845,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4758,16143,17155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4758,16143,17155,0,0,0,CV SURG,3,0,0,274,92,274,92,245,4,0,0,0,0,415,1145,572,132,987,1277,334,845,40,42,15,0,1276,0,0,0,No,0,0,0,0,0,0,623,120174,39,4542,No,3,0,3,0,Basic,Basic,0,0,0,1,0,0,354,3,725,4,2102,27,2425,92,2645,2378,8251,2504,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,66d,32,18,22,Bakersfield Northwest/Rosedale,Urban,No,No,No,1,8251,1 - 49,0
106150722,BAKERSFIELD MEMORIAL HOSPITAL- 34TH STREET,1/1/06,12/31/06,Open,9/27/56,9/27/56,Kern,09 - Central,General Acute Care,Non-Profit Corporation (incl. Church-related),Catholic Healthcare West,General Medical / Surgical,NO,367,420 - 34TH STREET,BAKERSFIELD,93301,661-327-4647,0,0,0,0,0,0,0,No,215,10984,44742,78475,22,2719,4721,8030,12,1105,2567,4380,8,210,1175,4856,2920,16,0,0,0,5840,0,0,0,0,0,0,0,0,0,0,10,366,26,5709,3650,0,0,0,0,283,15384,62595,103295,17,333,2046,6205,43,1177,6678,15695,24,394,6865,8760,0,0,0,0,367,17288,78184,133955,0,0,0,CV SURG,2,0,0,208,5,208,5,160,3,0,0,0,0,852,1386,1279,131,2131,1517,256,1201,931,0,6,142,2565,2729,198,27,Yes,0,1,2119,610,0,3133,4616,608835,4639,383167,Yes,13,0,13,0,Basic,Basic,0,0,0,1,0,0,1704,42,7751,158,12821,658,10104,5315,958,690,33338,6863,18,0,925,1,11,8,3,4,0,2,0,0,0,4,0,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,66a,32,18,22,Bakersfield Northeast/Oildale,Urban,No,No,No,1,33338,300 - 499,29
106184008,BANNER LASSEN MEDICAL CENTER,1/1/06,12/31/06,Open,4/23/03,4/23/03,Lassen,01 - Northern California,General Acute Care,Non-Profit Corporation (incl. Church-related),BANNER HEALTH SYSTEMS,General Medical / Surgical,NO,38,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,530-252-2000,0,0,0,0,0,0,0,No,34,1061,3554,12410,4,224,462,1460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1285,4016,13870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1285,4016,13870,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,7,1,No,0,0,0,63,166,366,295,27719,1132,51355,No,3,0,3,0,Basic,Basic,0,0,0,1,0,0,215,0,2821,2,3923,37,1153,119,1156,374,9268,532,7,19,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,YES,744,672,744,720,744,720,744,744,720,744,720,744,72,3,1,4,Susanville,Rural,No,No,No,1,9268,1 - 49,0
106190052,BARLOW RESPIRATORY HOSPITAL,1/1/06,12/31/06,Open,1/1/46,1/1/46,Los Angeles,11 - Los Angeles,General Acute Care,Non-Profit Corporation (incl. Church-related),,General Medical / Surgical,NO,75,2000 STADIUM WAY,LOS ANGELES,90026,213-202-6880,0,0,0,0,0,0,0,No,69,452,15988,25185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,100,1643,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,485,17631,27375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,485,17631,27375,0,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,78.2ff,45,21,31,Glassell Park/Glendale Southeast/Silverlake North,Urban,No,No,No,1,0,50 - 99,0
